profession,city,state,combined
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['melbourne'],['victoria'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'melbourne', 'victoria']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra'],"['design', 'engineer', 'consultant', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['melbourne'],['victoria'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'melbourne', 'victoria']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['thane'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'thane', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['bangalore'],['karnataka'],"['engineer', 'operator', 'new', 'technology', 'bangalore', 'karnataka']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['himatnagar'],['gujarat'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'himatnagar', 'gujarat']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['hinganghat dist wardha'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'hinganghat dist wardha', 'maharashtra']"
"['design', 'engineer', 'consultant']",['mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['400093'],['mumbai '],"['purchase', 'personnel', 'boiler', 'user', 'industry', '400093', 'mumbai ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['pune'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['chandrapur'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'chandrapur', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['bengaluru'],['karnatak'],"['engineer', 'operator', 'new', 'technology', 'bengaluru', 'karnatak']"
"['engineer', 'operator', 'new', 'technology']",['virat'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'virat', 'maharashtra ']"
"['design', 'engineer', 'consultant']",['mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['bhavnagar'],['gujarat'],"['academician', 'student', 'engineering', 'college', 'bhavnagar', 'gujarat']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharastra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharastra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['vapi'],['gujrat'],"['engineer', 'operator', 'new', 'technology', 'vapi', 'gujrat']"
"['agencies', 'deal', 'instrumentation']",['navi mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'navi mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['kalyan'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'kalyan', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['hyderabad'],['telangana'],"['engineer', 'operator', 'new', 'technology', 'hyderabad', 'telangana']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['nagpur'],['maharastra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'nagpur', 'maharastra']"
"['engineer', 'operator', 'new', 'technology']",['nagpur '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'nagpur ', 'maharashtra ']"
"['agencies', 'deal', 'instrumentation']",['noida'],['uttar pradesh'],"['agencies', 'deal', 'instrumentation', 'noida', 'uttar pradesh']"
"['agencies', 'deal', 'instrumentation']",['noida'],['uttar pradesh'],"['agencies', 'deal', 'instrumentation', 'noida', 'uttar pradesh']"
"['design', 'engineer', 'consultant']",['mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'mumbai', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['noida'],['uttar pradesh'],"['agencies', 'deal', 'instrumentation', 'noida', 'uttar pradesh']"
"['engineer', 'operator', 'new', 'technology']",['surat'],['gujarat '],"['engineer', 'operator', 'new', 'technology', 'surat', 'gujarat ']"
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mul'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mul', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['nashik thermal power station'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'nashik thermal power station', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['nashik thermal power station '],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'nashik thermal power station ', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['kakinada '],['andhra pradesh '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'kakinada ', 'andhra pradesh ']"
"['engineer', 'operator', 'new', 'technology']",['nashik thermal power station '],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'nashik thermal power station ', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['rajkot'],['gujarat'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'rajkot', 'gujarat']"
"['engineer', 'operator', 'new', 'technology']",['dindori'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'dindori', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['rajkot '],['gujarat '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'rajkot ', 'gujarat ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['design', 'engineer', 'consultant']",['ahmedabad'],['gujarat'],"['design', 'engineer', 'consultant', 'ahmedabad', 'gujarat']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['palghar'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'palghar', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharastra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharastra']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['kangayam'],['tamilnadu'],"['engineer', 'operator', 'new', 'technology', 'kangayam', 'tamilnadu']"
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['nagpur'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'nagpur', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['pune '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'pune ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['rajkot'],['gujarat'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'rajkot', 'gujarat']"
"['engineer', 'operator', 'new', 'technology']",['kanpur'],['uttar pradesh'],"['engineer', 'operator', 'new', 'technology', 'kanpur', 'uttar pradesh']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai ', 'maharashtra ']"
"['agencies', 'deal', 'instrumentation']",['nashik'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'nashik', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pilibhit'],['uttarpradesh'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pilibhit', 'uttarpradesh']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pilibhit'],['uttar pradesh'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pilibhit', 'uttar pradesh']"
"['design', 'engineer', 'consultant']",['madurai '],['tamilnadu '],"['design', 'engineer', 'consultant', 'madurai ', 'tamilnadu ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['ahmedabad'],['gujarat'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'ahmedabad', 'gujarat']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['gurgaon '],['haryana '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'gurgaon ', 'haryana ']"
"['engineer', 'operator', 'new', 'technology']",['sligo'],['connaught'],"['engineer', 'operator', 'new', 'technology', 'sligo', 'connaught']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['nagpur'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'nagpur', 'maharashtra']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra'],"['design', 'engineer', 'consultant', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['bangalore'],['karnataka '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'bangalore', 'karnataka ']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashtra ']"
"['agencies', 'deal', 'instrumentation']",['mumbai '],['maharashtra '],"['agencies', 'deal', 'instrumentation', 'mumbai ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['jaipur'],['rajasthan '],"['engineer', 'operator', 'new', 'technology', 'jaipur', 'rajasthan ']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['bangalore '],['karnataka'],"['engineer', 'operator', 'new', 'technology', 'bangalore ', 'karnataka']"
"['engineer', 'operator', 'new', 'technology']",['chennai'],['tamil nadu'],"['engineer', 'operator', 'new', 'technology', 'chennai', 'tamil nadu']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['kwinana'],['western australia'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'kwinana', 'western australia']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['thane'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'thane', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra ']"
"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company']",['mumbai '],['maharashtra'],"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company', 'mumbai ', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'navi mumbai ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['malegaon'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'malegaon', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['jaipur'],['rajasthan'],"['academician', 'student', 'engineering', 'college', 'jaipur', 'rajasthan']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['bhayani industry '],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'bhayani industry ', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['bangalore'],['karnataka'],"['engineer', 'operator', 'new', 'technology', 'bangalore', 'karnataka']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['paloncha'],['telangana'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'paloncha', 'telangana']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['mharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'mharashtra']"
"['academician', 'student', 'engineering', 'college']",['nagpur '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'nagpur ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['nagpur '],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'nagpur ', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['nagpur'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'nagpur', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['nagpur'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'nagpur', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['nagpur'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'nagpur', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['nagpur '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'nagpur ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'navi mumbai ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['nagpur'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'nagpur', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['jalgaon'],['maharastra'],"['engineer', 'operator', 'new', 'technology', 'jalgaon', 'maharastra']"
"['academician', 'student', 'engineering', 'college']",['nagpur'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'nagpur', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
