Industry,Company Size,Package Type,Sponsorship Amount,Duration (months),Marketing Activities,Event Type,Event Month,Attendee Demographics,ROI Metrics,Feedback
2,2,2,56061,11.0,0,1,10,0,4.8,1
4,2,1,35088,4.0,3,3,11,1,4.9,1
3,0,0,25016,10.0,2,3,9,2,4.4,1
2,2,2,41050,1.0,0,3,4,1,2.0,2
1,2,2,82554,3.0,2,2,8,0,3.6,0
5,1,2,72052,5.0,0,1,4,1,2.5,0
3,0,0,38699,5.0,0,0,2,1,2.9,1
1,0,1,49767,10.0,1,1,3,4,4.0,2
5,2,2,26092,1.0,1,0,9,4,2.0,0
3,2,1,61985,1.0,0,2,3,2,3.5,0
5,0,1,70099,3.0,0,3,1,2,3.4,1
0,1,2,90720,7.0,0,0,3,0,3.9,2
4,0,0,59172,7.0,3,3,2,0,3.4,0
5,2,0,51659,9.0,3,2,6,2,4.1,2
2,2,0,81035,5.0,2,1,12,0,2.4,1
5,2,1,19618,3.0,2,1,4,0,3.6,2
0,1,0,99191,9.0,2,0,4,1,4.7,1
0,0,0,90036,2.0,2,1,12,0,2.3,1
2,0,0,64208,7.0,1,3,10,1,2.5,0
4,1,1,42343,3.0,1,2,9,3,3.4,2
4,0,1,58011,7.0,3,2,6,2,2.3,2
2,1,0,25465,10.0,0,3,5,0,2.9,2
2,2,0,67681,1.0,1,1,10,3,2.1,0
1,1,0,79419,6.0,1,2,9,4,3.6,0
2,0,0,28314,6.0,1,2,12,0,4.5,2
3,2,0,56871,4.0,0,1,8,2,4.1,2
3,1,2,85001,6.0,3,0,1,1,4.2,0
0,1,2,40424,1.0,0,2,9,1,4.7,2
1,2,1,91535,9.0,1,0,10,4,3.4,2
2,0,0,17951,4.0,1,1,6,0,4.6,2
4,2,2,84702,1.0,0,1,10,4,2.2,1
0,0,1,14830,4.0,3,1,4,0,2.6,1
0,2,1,87837,10.0,1,3,11,1,3.8,2
1,2,1,66055,6.0,0,2,7,4,3.9,2
2,0,2,87141,2.0,2,1,8,4,4.5,1
5,0,2,59321,4.0,0,0,11,1,4.3,1
3,1,2,56976,5.0,1,1,3,1,3.1,0
4,0,0,10873,8.0,0,3,3,2,3.5,1
5,0,0,73899,2.0,1,2,4,4,4.4,0
4,2,1,91168,1.0,1,3,4,3,2.8,2
5,0,1,16550,4.0,3,0,8,3,4.0,1
1,1,1,63823,1.0,1,1,8,4,2.7,0
0,1,2,54034,5.0,2,1,8,2,4.2,1
0,0,0,89902,3.0,1,0,12,3,3.6,0
3,1,1,23328,5.0,3,2,9,4,3.0,1
4,1,0,32909,9.0,0,1,5,0,3.2,2
4,2,1,52786,5.0,3,2,3,3,3.5,0
0,2,0,53485,12.0,1,3,2,0,3.7,1
0,1,2,91408,5.0,0,0,7,2,2.8,2
2,2,0,49131,3.0,3,0,10,3,2.1,0
5,0,2,50239,12.0,2,2,10,2,4.3,2
4,2,2,90962,9.0,2,0,9,1,4.3,2
0,1,1,61632,2.0,3,0,3,0,2.8,0
5,1,2,83260,3.0,3,2,3,1,3.4,0
5,0,2,60210,6.0,0,0,7,4,2.2,0
5,0,1,19976,2.0,2,2,9,3,4.7,0
1,0,2,90207,3.0,3,3,7,4,4.4,2
4,2,2,97651,10.0,1,2,7,4,2.6,0
3,2,1,27106,4.0,1,1,9,0,2.1,2
0,0,2,97055,8.0,3,1,7,3,4.3,2
2,0,0,27752,11.0,3,1,3,0,3.8,1
0,1,1,53549,12.0,1,1,6,3,2.7,1
5,0,1,33297,7.0,1,2,4,0,3.1,2
5,2,0,86181,6.0,3,1,4,0,3.0,2
5,2,1,42233,4.0,0,0,3,2,2.8,0
0,2,1,44306,11.0,3,3,11,1,3.3,1
5,1,0,81113,1.0,0,1,4,2,2.9,1
5,1,2,49711,5.0,3,2,9,1,3.4,1
1,1,2,86682,12.0,0,3,4,1,2.5,0
1,0,1,46425,7.0,1,2,4,3,4.1,0
4,1,1,53989,1.0,0,1,11,3,4.6,0
1,2,2,11304,9.0,0,2,7,2,2.1,0
3,0,0,43574,9.0,3,1,8,0,3.9,1
5,0,2,76981,12.0,3,2,4,0,2.1,2
1,0,0,66606,4.0,0,3,10,2,2.4,1
3,2,1,88759,10.0,3,2,6,2,2.1,1
5,1,1,65088,4.0,0,1,10,4,2.8,1
3,0,2,24619,6.0,1,1,6,0,4.6,1
2,1,2,63915,12.0,1,3,6,2,4.5,2
3,1,1,30751,1.0,1,2,9,4,3.1,2
0,1,1,71900,9.0,3,3,4,0,3.0,1
2,0,0,26150,6.0,3,3,10,2,2.9,0
4,1,0,81587,12.0,1,0,7,1,3.0,1
5,1,2,18933,4.0,0,1,10,2,4.3,0
4,1,0,90639,1.0,3,0,8,3,2.3,1
2,1,0,95125,11.0,2,3,3,1,4.9,0
1,1,0,63007,12.0,1,1,8,2,4.9,0
0,0,2,12493,9.0,1,3,4,2,2.4,2
3,0,1,30671,7.0,2,0,6,3,2.1,0
4,0,2,38269,3.0,0,3,12,3,2.8,1
1,0,2,54673,1.0,1,0,9,1,2.2,1
0,2,0,48903,12.0,1,3,11,3,4.8,0
4,0,0,48258,3.0,3,0,3,4,3.7,2
5,0,0,53224,10.0,3,2,10,2,4.1,0
4,2,2,82500,1.0,1,1,10,3,3.6,1
4,0,0,18448,9.0,0,0,1,2,4.2,1
0,2,2,31125,9.0,0,2,9,2,4.9,1
4,1,0,21585,11.0,0,0,4,4,4.9,1
0,1,1,44009,12.0,3,3,6,2,3.6,1
1,2,1,30809,10.0,3,0,4,1,3.7,0
3,1,1,32229,10.0,0,0,12,3,2.6,2
3,1,2,27085,8.0,2,0,4,2,3.8,2
3,1,1,45918,6.0,3,0,11,4,2.0,2
5,2,1,48310,10.0,1,2,11,1,4.7,2
4,1,1,40566,2.0,3,2,4,1,4.0,2
1,0,0,22342,2.0,3,3,9,3,3.1,0
5,1,1,63229,11.0,2,3,6,0,2.6,0
5,1,1,81194,9.0,0,0,3,0,4.9,1
4,1,0,92807,9.0,2,3,11,4,3.9,1
4,0,2,72530,11.0,1,3,4,0,3.2,1
3,2,2,95925,10.0,0,3,12,4,3.7,0
2,1,0,83083,10.0,2,3,12,3,2.0,1
4,0,2,33014,12.0,3,2,4,4,3.8,1
5,2,1,87429,8.0,3,3,10,1,3.3,2
5,1,1,39319,5.0,0,1,2,2,2.6,0
2,0,2,46776,8.0,2,2,2,0,3.7,1
4,2,1,58661,9.0,0,0,1,1,2.2,0
2,0,0,75778,10.0,0,0,12,0,4.6,1
1,0,2,28653,1.0,0,2,9,0,4.8,0
3,1,0,17358,1.0,0,0,3,3,2.1,2
3,1,0,72402,5.0,0,0,4,1,4.1,1
5,0,2,47484,10.0,3,3,9,0,4.1,2
5,0,2,98961,2.0,3,2,12,1,3.3,0
0,1,1,47624,12.0,2,1,2,4,2.3,0
1,0,2,28729,4.0,3,1,4,0,4.4,2
5,0,0,89643,3.0,1,3,7,3,3.5,1
5,2,0,28357,2.0,0,3,8,3,2.8,1
4,1,2,17183,11.0,2,3,12,4,4.2,1
2,2,1,11423,3.0,0,1,2,1,3.5,0
0,2,2,71352,3.0,2,0,11,3,4.1,1
2,2,0,34230,9.0,1,2,2,1,4.7,2
4,2,1,80833,5.0,2,0,9,0,2.1,2
3,0,2,42528,12.0,2,1,9,1,3.0,0
5,0,2,31463,1.0,2,3,4,3,2.4,2
2,1,2,69772,9.0,2,3,3,2,4.0,0
0,2,1,36367,12.0,2,3,9,0,4.6,2
2,1,1,45662,5.0,1,0,4,3,2.9,1
4,1,2,86777,5.0,1,3,1,0,3.6,1
0,1,1,90156,6.0,3,0,9,4,4.0,1
4,0,0,26709,1.0,1,2,10,4,2.8,2
1,2,1,17024,7.0,0,3,10,4,2.8,2
0,0,2,64247,5.0,1,3,10,2,4.0,2
5,1,2,85922,9.0,2,0,10,4,4.8,2
3,0,1,76007,1.0,3,0,8,4,4.0,1
3,0,1,51954,2.0,3,0,5,3,3.0,1
4,2,0,41048,11.0,2,2,7,2,4.8,2
5,1,2,37950,5.0,1,0,10,4,2.3,0
1,1,1,26200,7.0,1,1,10,1,4.5,0
2,0,2,46069,8.0,1,2,3,3,2.6,1
2,2,2,64667,3.0,0,1,2,1,3.8,1
5,0,0,53483,8.0,0,1,3,4,4.2,2
4,2,0,23098,6.0,1,1,3,4,4.9,1
5,0,1,64604,6.0,3,2,3,1,4.8,2
5,1,0,81821,11.0,1,1,7,3,3.3,1
2,2,0,39851,3.0,0,0,3,1,3.1,0
3,0,2,90663,11.0,1,0,11,3,3.5,0
3,0,2,18847,12.0,0,3,8,0,4.6,1
0,1,1,79316,11.0,3,3,10,3,3.5,0
0,2,0,64072,3.0,0,3,3,2,4.9,1
1,1,1,77235,4.0,3,2,6,0,2.1,0
1,2,1,69256,7.0,3,2,8,4,4.4,2
3,0,2,64755,10.0,1,1,6,0,4.6,0
5,2,1,85628,7.0,2,3,12,2,4.1,2
0,2,2,37181,11.0,0,1,6,0,4.4,2
2,2,2,77901,7.0,0,1,11,4,2.5,1
1,2,0,28841,4.0,3,3,10,2,3.9,0
4,0,1,98039,11.0,3,0,11,2,2.5,1
4,1,2,77303,9.0,3,2,1,1,3.1,1
4,0,2,43214,4.0,0,1,1,1,3.5,1
5,0,1,19742,6.0,0,0,12,2,2.8,1
0,2,2,57083,10.0,1,2,4,1,4.9,0
0,1,2,53261,2.0,0,3,7,4,3.1,2
4,1,2,11035,12.0,1,3,8,2,4.2,0
3,0,1,67852,11.0,3,2,10,2,3.4,2
4,0,1,72200,10.0,3,0,3,4,2.5,1
4,2,0,76246,12.0,0,2,11,4,4.1,0
1,2,2,61184,6.0,3,0,4,3,3.4,0
4,0,1,61662,7.0,1,0,6,2,3.3,0
0,0,0,98983,12.0,2,3,7,0,2.7,0
4,0,1,66696,10.0,1,2,12,2,4.6,2
2,0,2,64816,2.0,0,2,12,2,2.2,2
5,1,2,46163,9.0,1,3,9,0,2.8,2
3,0,2,20332,5.0,0,2,11,4,2.7,0
0,2,2,23801,2.0,2,1,10,3,4.4,0
1,0,2,90495,8.0,2,2,8,0,2.9,2
5,1,1,57899,11.0,1,1,9,0,4.3,0
0,0,1,34003,1.0,0,2,12,3,4.5,2
4,0,1,54722,11.0,0,2,3,2,3.7,2
2,0,1,90321,3.0,0,2,3,0,3.7,1
2,0,0,92985,9.0,3,2,3,2,2.5,0
0,2,1,28050,9.0,1,1,8,0,2.3,1
2,2,0,86111,3.0,1,2,4,1,3.4,0
1,0,1,20181,12.0,0,3,9,4,2.9,0
3,1,2,94237,3.0,3,2,7,3,2.6,0
4,1,1,37112,5.0,2,1,7,4,4.5,0
3,0,2,68878,12.0,1,2,6,1,4.9,2
4,0,2,51684,7.0,1,3,9,2,2.3,2
4,2,2,96772,6.0,1,2,11,2,3.1,1
1,0,2,70298,5.0,0,2,12,0,3.9,0
3,2,2,95725,7.0,2,2,12,3,3.6,2
2,1,1,73930,3.0,1,3,11,1,2.1,0
5,0,0,80560,11.0,2,3,10,4,3.0,1
1,2,1,63485,10.0,1,2,7,2,2.6,1
4,1,2,69247,7.0,0,0,2,2,2.3,2
2,2,2,81942,10.0,1,0,12,2,2.4,2
4,0,2,93206,8.0,3,3,10,4,3.9,2
4,1,0,18583,9.0,0,0,1,2,4.9,0
2,1,2,43024,3.0,3,3,11,2,2.6,1
1,1,0,96710,4.0,0,3,9,4,2.9,1
0,1,2,15504,4.0,0,0,6,1,3.5,1
0,1,1,74894,1.0,2,0,2,1,3.1,2
0,0,1,17095,8.0,2,2,12,1,3.3,1
3,0,0,24607,12.0,2,0,6,2,2.8,1
1,1,0,17407,9.0,3,3,2,4,2.3,1
5,1,2,10202,10.0,2,0,7,2,3.8,1
4,2,0,49578,3.0,0,1,1,2,4.4,0
3,2,1,10114,2.0,3,2,12,1,3.8,1
3,1,1,36552,7.0,3,1,3,2,3.2,1
4,0,0,26006,2.0,2,1,3,3,4.3,1
1,2,0,96839,5.0,0,3,4,3,4.6,1
4,0,1,89576,5.0,3,2,11,3,5.0,0
0,2,2,46652,9.0,2,3,6,3,3.9,2
2,2,1,59537,1.0,1,0,12,4,3.2,1
2,2,0,87481,4.0,0,1,6,4,2.3,2
2,0,0,50849,7.0,1,3,1,0,2.3,2
1,0,1,99981,3.0,2,1,7,4,3.7,2
5,2,1,29895,6.0,2,2,12,2,2.4,2
5,1,0,90447,1.0,2,3,9,4,4.8,1
4,1,1,53138,9.0,1,2,11,2,3.8,0
5,1,2,54548,11.0,0,1,1,4,4.0,1
4,1,0,60795,10.0,0,0,10,4,3.7,1
3,2,2,47916,2.0,1,2,12,4,3.4,2
5,0,0,23697,7.0,3,2,12,4,3.0,1
1,1,1,39799,6.0,2,1,3,2,2.7,0
0,1,0,76857,6.0,1,0,12,1,3.3,0
0,2,0,58562,12.0,3,0,10,0,2.1,2
1,1,1,14928,2.0,0,2,12,3,4.2,2
1,0,0,67660,10.0,3,1,10,3,2.4,1
1,2,2,15199,4.0,1,2,10,2,3.2,1
0,2,0,35166,11.0,1,3,6,1,2.2,0
2,0,1,72635,2.0,2,2,3,3,4.5,2
2,0,1,69812,12.0,0,2,11,0,3.5,0
5,1,2,91946,7.0,0,2,6,4,4.3,2
0,2,0,44700,4.0,0,0,12,4,2.8,1
5,0,0,10415,6.0,2,0,11,0,4.1,1
3,0,0,52114,7.0,1,2,2,4,3.5,2
2,1,0,67950,10.0,1,0,1,1,3.3,1
1,0,1,80219,8.0,1,1,6,0,3.4,2
5,2,2,15125,7.0,1,3,7,1,5.0,0
4,0,2,22934,9.0,1,0,3,4,4.6,2
3,0,1,24570,2.0,2,0,11,3,2.2,0
0,1,2,18000,2.0,3,1,9,2,2.2,2
0,0,0,88008,9.0,1,1,10,1,4.6,0
1,1,0,85525,10.0,2,1,9,1,4.7,1
3,0,0,16451,9.0,3,1,10,3,4.2,0
0,0,2,12728,7.0,3,2,10,4,3.5,1
3,1,2,24592,3.0,2,2,12,4,2.0,2
3,0,0,53205,1.0,2,0,9,3,4.9,0
2,1,2,59898,4.0,0,3,7,4,4.3,0
0,1,0,82717,10.0,2,1,6,4,4.0,0
2,2,0,44298,8.0,2,2,12,1,2.9,0
5,0,0,96822,8.0,3,0,2,0,3.2,0
1,2,1,89000,10.0,2,3,6,0,2.1,0
0,1,0,61883,7.0,3,3,7,4,3.2,1
0,0,2,45584,7.0,0,3,3,0,4.6,2
0,1,0,96417,10.0,0,3,9,2,4.8,1
1,2,2,81505,1.0,0,0,1,2,2.3,2
3,2,0,17185,8.0,0,0,1,2,2.5,0
5,2,2,79556,10.0,2,2,2,0,2.6,0
1,2,0,38175,7.0,2,2,4,2,2.0,0
2,2,0,82415,1.0,2,2,12,3,2.3,0
2,0,2,71127,4.0,3,2,2,3,3.3,0
1,0,2,70053,7.0,3,0,1,2,4.4,1
1,2,2,94311,11.0,1,1,10,0,3.1,1
3,2,1,74820,8.0,1,2,10,0,2.7,1
0,0,0,44585,8.0,0,3,9,3,4.8,2
5,1,0,66414,12.0,3,1,8,4,2.4,2
2,2,0,86639,1.0,3,1,6,1,4.8,2
2,0,1,37082,12.0,3,2,2,2,3.4,1
4,0,0,93948,11.0,1,1,8,3,2.4,0
4,1,1,67627,7.0,3,2,7,2,4.1,2
0,0,0,66877,7.0,0,3,8,3,5.0,1
3,0,1,95119,6.0,0,0,4,4,4.1,2
1,2,2,40926,11.0,3,2,12,4,3.9,0
5,2,0,60646,1.0,2,0,10,0,3.4,0
2,1,1,64799,8.0,3,1,9,1,4.0,0
0,1,2,42087,3.0,2,2,4,4,2.2,0
4,2,2,24331,1.0,0,1,12,0,4.9,2
1,2,2,35407,12.0,2,0,9,0,2.9,1
4,1,2,58899,11.0,2,3,3,4,3.0,1
1,1,2,18468,2.0,3,1,1,4,4.1,1
2,2,0,18451,9.0,2,0,4,1,2.8,2
0,1,1,39359,11.0,3,0,4,0,3.4,1
4,1,2,25583,3.0,1,3,2,1,3.4,2
4,2,2,73258,12.0,2,1,8,3,4.7,0
5,1,2,17641,12.0,2,0,12,1,2.0,0
3,2,0,22991,8.0,3,1,8,4,2.4,2
0,0,0,91066,4.0,3,2,9,4,2.1,2
1,2,0,64097,11.0,3,0,8,2,3.9,1
5,0,0,20680,9.0,2,1,4,1,4.6,0
0,1,2,93878,1.0,1,2,11,2,2.6,1
4,0,0,30638,11.0,0,0,11,2,2.9,1
3,1,2,85264,8.0,1,2,11,4,2.2,1
5,1,0,91834,9.0,1,0,11,0,2.6,0
3,0,0,72286,1.0,2,1,8,1,2.7,0
2,2,1,69594,6.0,0,2,11,1,3.7,2
3,0,1,96966,3.0,1,1,9,0,4.4,1
0,2,1,78132,7.0,2,1,1,2,3.3,2
4,0,2,10553,3.0,2,0,9,0,3.8,1
4,1,2,84987,1.0,2,0,3,1,4.3,0
4,1,0,48079,7.0,0,3,2,1,3.2,1
0,2,0,99470,3.0,1,1,9,2,2.3,1
5,0,1,64139,9.0,1,2,12,4,3.6,0
4,0,0,55180,11.0,2,3,12,4,4.3,0
1,0,0,62794,4.0,2,3,12,4,3.1,1
1,1,1,63967,4.0,0,2,10,2,4.3,2
1,2,1,54888,10.0,0,2,11,4,3.1,1
1,2,2,77874,12.0,3,1,11,0,4.8,1
4,1,1,99659,8.0,3,0,10,1,2.3,2
4,2,0,19053,10.0,3,2,12,2,4.1,2
5,2,0,83184,1.0,2,3,8,2,4.0,0
1,0,2,36891,3.0,0,2,12,4,2.9,1
2,1,0,40503,8.0,2,2,9,3,2.6,0
2,1,0,80223,7.0,0,1,2,0,4.9,1
4,1,1,56896,1.0,0,0,4,3,2.5,1
2,1,1,87925,1.0,0,2,7,2,4.9,1
5,2,0,42445,2.0,2,1,6,2,3.0,0
3,1,0,79590,8.0,1,3,7,2,2.1,2
4,0,0,71575,1.0,3,0,7,2,2.8,0
2,1,0,87027,2.0,3,2,8,1,2.2,1
1,2,1,47248,9.0,0,0,6,0,3.2,2
2,1,0,33247,1.0,1,2,4,4,4.9,1
2,1,0,34516,4.0,3,0,2,3,3.4,1
4,1,2,75436,5.0,1,0,7,3,2.8,0
2,0,2,30754,1.0,0,0,6,4,4.7,0
1,0,2,10215,8.0,1,2,8,0,5.0,0
0,2,0,47787,10.0,3,3,1,2,2.1,1
0,1,1,41423,2.0,1,3,7,2,4.6,2
5,0,0,70584,7.0,0,3,7,1,4.9,2
2,2,1,20905,7.0,1,0,6,0,2.1,1
3,1,1,26361,8.0,0,1,7,4,2.4,2
3,2,1,13315,7.0,3,0,9,1,3.0,0
5,2,2,28554,11.0,1,2,7,4,4.6,0
4,1,2,90228,11.0,0,1,9,3,2.2,1
4,0,1,19849,3.0,2,1,9,2,4.6,2
5,2,0,24144,11.0,1,3,1,3,3.4,2
4,0,0,36683,2.0,3,0,4,4,3.6,1
1,2,0,39662,1.0,3,2,10,4,4.7,2
3,2,1,98592,6.0,1,3,11,1,4.1,1
3,2,2,36086,8.0,2,0,7,3,3.1,1
3,2,1,56930,2.0,1,3,2,1,5.0,0
4,1,0,83641,5.0,3,1,11,4,2.5,0
0,1,1,19549,1.0,0,2,6,0,2.7,2
4,1,2,92031,6.0,1,0,12,3,3.2,0
4,2,2,60942,7.0,2,0,3,0,2.2,2
5,2,1,97212,8.0,1,1,6,3,3.3,1
2,2,1,35549,3.0,3,1,4,4,3.4,0
4,0,0,46233,2.0,0,2,8,1,2.5,2
1,0,1,56326,7.0,0,3,3,4,5.0,1
2,0,1,18653,12.0,0,2,9,4,4.1,1
1,1,0,63577,7.0,0,3,2,1,3.6,1
5,2,1,61323,1.0,1,0,10,2,4.1,2
3,0,1,44594,8.0,1,0,2,1,2.3,2
4,0,0,65162,2.0,1,2,11,3,2.3,2
2,0,2,11314,9.0,1,1,7,3,3.8,0
1,1,2,57778,2.0,3,0,6,2,4.8,2
4,2,0,62856,7.0,1,0,6,4,4.6,0
3,0,1,80858,10.0,3,2,2,2,2.9,0
1,2,0,20476,10.0,1,0,4,4,2.8,2
1,2,1,49728,12.0,1,2,3,0,3.1,0
4,2,1,82681,5.0,0,3,2,4,3.7,2
4,1,1,16049,10.0,2,1,9,4,4.3,1
2,0,2,66964,4.0,3,2,4,3,3.0,1
4,2,1,56923,5.0,1,2,10,2,4.5,1
2,1,1,32155,12.0,1,2,3,4,5.0,1
5,1,1,15097,2.0,0,3,8,4,2.9,1
2,2,1,85642,5.0,0,0,1,3,4.3,1
2,0,0,58176,11.0,0,1,8,0,3.7,2
5,0,1,10783,4.0,3,2,12,4,4.6,1
4,1,0,14835,3.0,1,2,11,1,4.6,1
0,2,0,98876,5.0,1,3,2,3,3.5,2
2,2,0,87686,10.0,3,3,10,4,4.5,2
3,1,1,21675,6.0,3,3,3,3,4.0,2
3,2,2,46813,12.0,3,2,3,0,3.3,0
0,0,0,91425,5.0,0,2,4,1,3.6,2
5,1,2,40921,1.0,2,0,1,1,3.0,2
0,0,1,67366,1.0,0,0,4,4,2.5,2
0,2,1,17954,8.0,1,0,7,4,4.4,1
0,1,1,60497,12.0,0,3,11,3,3.0,2
1,2,2,43597,3.0,2,1,3,3,3.0,2
5,2,0,11400,11.0,1,3,2,4,2.5,1
3,2,0,75212,2.0,2,0,6,1,2.6,1
1,0,2,71074,5.0,0,2,2,0,2.6,1
1,0,1,51119,7.0,3,0,12,3,4.3,2
4,2,2,46872,10.0,3,0,9,2,2.8,1
3,0,0,23296,5.0,1,2,3,0,3.6,2
5,2,1,44535,5.0,3,2,7,1,2.3,0
5,2,0,64948,7.0,3,0,4,1,3.0,2
5,0,1,13904,1.0,2,2,7,1,4.1,1
3,0,1,45549,2.0,3,2,11,2,2.5,0
4,2,2,87006,10.0,1,2,4,1,4.9,1
2,1,2,50981,4.0,1,0,3,2,4.5,2
2,1,0,24536,11.0,2,1,7,1,3.0,1
1,2,1,50353,3.0,1,2,2,3,3.1,2
0,0,0,14620,11.0,1,3,11,0,4.8,1
4,0,1,62810,5.0,3,1,7,0,4.8,2
1,2,1,53078,8.0,1,3,2,0,3.2,0
3,0,0,11312,1.0,0,3,6,2,2.7,2
1,0,0,84345,5.0,3,2,7,0,4.1,2
4,1,0,15011,7.0,2,0,3,3,4.7,2
0,2,0,57684,6.0,0,0,2,1,2.6,0
4,0,2,38070,10.0,0,3,2,0,3.9,0
0,1,1,69429,3.0,2,2,12,4,3.9,1
3,0,0,52273,1.0,3,3,4,2,4.7,1
2,2,2,56315,8.0,1,2,3,3,4.2,1
0,0,1,81845,8.0,0,3,10,4,4.3,2
1,1,1,91398,5.0,3,2,3,1,4.2,1
2,2,1,46822,3.0,2,0,6,0,4.0,2
3,2,0,82690,1.0,1,0,3,0,2.4,2
5,1,2,60349,9.0,2,3,6,4,4.2,2
3,0,1,83587,9.0,3,3,12,1,2.2,2
2,1,1,98765,7.0,0,3,3,1,3.4,0
0,1,0,65246,1.0,0,2,4,4,2.6,0
3,1,0,84811,10.0,1,3,3,4,2.5,1
3,0,2,79029,7.0,3,1,7,3,3.5,1
2,2,0,35747,12.0,0,3,12,4,2.3,1
1,2,0,77552,3.0,2,2,12,3,4.3,0
2,0,2,79609,5.0,3,0,10,0,4.9,0
0,2,1,61793,8.0,2,3,3,1,2.5,2
2,1,1,21371,5.0,1,1,11,4,3.6,0
4,0,2,83529,5.0,1,1,6,3,3.3,0
5,2,0,21508,10.0,1,1,7,1,4.8,0
4,1,2,18022,1.0,0,3,8,4,3.8,1
0,1,1,23603,2.0,3,1,4,0,2.1,2
2,1,1,67849,2.0,0,2,7,2,3.4,0
5,0,2,69017,9.0,1,1,11,3,4.0,1
4,1,0,22197,9.0,2,2,4,0,3.3,2
0,2,0,98868,10.0,3,2,7,1,2.0,1
4,0,1,47605,10.0,0,1,12,1,3.6,1
2,1,1,30899,2.0,2,2,10,1,4.1,2
5,0,2,57677,1.0,3,3,6,1,2.5,0
5,1,0,85766,1.0,0,1,11,3,4.4,0
2,2,2,36510,12.0,3,2,4,3,2.4,2
4,2,1,77759,6.0,3,2,10,3,4.4,1
2,2,0,12269,1.0,1,1,9,1,4.9,2
1,1,2,45096,11.0,0,1,8,3,2.8,2
4,2,1,71559,3.0,3,1,10,3,3.0,1
5,2,0,70485,8.0,1,0,3,3,4.7,0
3,2,1,97744,2.0,0,0,7,4,4.7,2
1,0,1,80326,7.0,2,2,1,3,4.8,2
2,0,2,68298,10.0,1,1,7,0,2.2,0
1,1,2,28734,9.0,1,1,3,0,5.0,1
3,2,2,72516,2.0,1,2,5,1,3.7,1
5,1,2,67547,12.0,0,1,3,3,4.4,1
1,2,2,27662,6.0,0,1,4,2,2.0,0
0,1,2,25486,10.0,1,0,6,0,4.3,0
1,1,1,33047,3.0,1,0,3,1,4.0,1
0,2,1,83977,12.0,0,3,11,1,4.7,0
2,2,1,28897,2.0,0,1,7,4,4.3,2
5,2,2,35330,3.0,3,1,9,2,2.1,1
3,2,2,82400,2.0,1,2,12,1,2.5,1
1,2,0,38581,3.0,2,0,3,2,2.5,0
5,0,1,68766,9.0,2,3,7,3,3.7,1
3,2,1,96851,9.0,0,2,9,4,4.7,0
2,1,0,15214,9.0,3,2,4,1,2.2,0
0,1,0,99256,3.0,0,3,2,4,2.6,2
4,0,0,45773,12.0,1,3,4,4,3.6,2
0,1,2,71688,11.0,3,2,8,1,3.8,1
1,2,0,85082,1.0,1,2,11,3,3.7,2
5,0,0,82715,3.0,0,0,3,0,3.9,2
3,0,0,94799,8.0,3,3,9,0,3.8,1
3,0,0,35976,11.0,1,2,11,3,3.7,0
1,2,1,85413,11.0,0,2,10,4,3.9,1
5,0,1,70234,8.0,0,3,10,3,2.3,0
3,1,0,23062,1.0,2,2,7,2,3.4,2
5,2,0,66260,7.0,1,1,9,2,2.9,0
1,2,0,13266,7.0,3,1,2,0,3.9,1
3,2,0,19222,11.0,0,0,5,2,3.5,2
5,1,1,49980,11.0,2,0,7,3,3.9,2
4,1,0,12830,8.0,3,0,12,1,4.7,1
5,1,2,69678,4.0,1,1,12,2,3.5,2
3,0,1,21132,1.0,0,2,11,4,3.7,2
1,1,0,29532,12.0,0,2,12,4,2.4,0
5,2,2,62305,7.0,3,2,2,2,3.5,0
5,1,0,59745,12.0,3,1,11,1,4.3,0
1,0,0,11868,3.0,1,0,12,1,4.8,2
1,0,0,81516,5.0,2,1,2,4,3.4,1
0,0,0,15442,9.0,3,0,12,1,4.0,0
1,1,0,16338,10.0,1,1,4,4,2.7,0
4,2,2,38555,2.0,2,3,11,2,3.9,1
4,2,0,45595,5.0,2,1,2,0,3.5,2
5,2,1,41547,3.0,2,0,9,0,2.4,0
5,0,0,30159,8.0,2,1,9,0,2.6,1
1,0,1,45912,1.0,1,1,1,4,2.6,1
0,0,1,16972,10.0,3,3,2,3,3.6,0
5,2,0,59250,10.0,0,3,7,0,4.9,0
3,2,2,46644,1.0,2,0,1,1,4.3,2
1,0,1,49387,11.0,0,3,6,4,4.4,2
3,1,0,19288,3.0,1,0,7,4,2.9,1
1,1,2,48569,8.0,2,3,9,0,4.1,0
3,1,1,61235,2.0,1,0,6,2,2.5,1
3,0,1,10258,12.0,2,0,6,3,4.7,2
3,0,0,24862,2.0,1,2,12,4,4.5,1
0,1,0,77380,10.0,2,2,4,1,4.5,0
2,2,0,94446,7.0,0,1,6,2,3.7,2
3,0,0,19215,3.0,2,2,7,0,2.4,0
4,0,2,34833,4.0,3,1,1,0,2.9,2
0,0,2,58520,8.0,0,3,8,1,2.5,2
3,2,1,62757,6.0,2,1,9,2,4.7,2
4,1,1,24602,5.0,0,1,10,1,3.9,2
1,2,1,77224,1.0,0,0,10,1,2.3,1
3,1,0,59138,2.0,2,1,12,3,4.3,0
5,2,2,60265,2.0,2,2,9,1,3.5,0
3,1,0,81144,5.0,1,1,3,4,2.4,1
1,0,0,41344,9.0,1,3,11,3,4.0,2
