Sponsor ID,Sponsor Name,Industry,Company Size,Package Type,Sponsorship Amount,Duration (months),Marketing Activities,Event ID,Event Name,Event Type,Event Date,Event Month,Attendee Demographics,ROI Metrics,Feedback
1102,Sponsor 1102,Wellness,Medium,Associate Sponsor,79059,5,Booth space,1202,Event 1202,Conference,2024-09-29,9,Tech enthusiasts,2.0,Positive
1103,Sponsor 1103,Technology,Large,Co-Sponsor,29011,12,Promotional materials,1203,Event 1203,Seminar,2024-12-20,12,Tech enthusiasts,2.9,Negative
1104,Sponsor 1104,Retail,Small,Associate Sponsor,43896,8,Logo placement,1204,Event 1204,Exhibition,2025-04-09,4,IT professionals,3.7,Negative
1105,Sponsor 1105,Finance,Large,Title Sponsor,65100,5,Promotional materials,1205,Event 1205,Seminar,2024-06-18,6,General public,2.3,Positive
1106,Sponsor 1106,Retail,Small,Associate Sponsor,42846,4,Social media mentions,1206,Event 1206,Conference,2025-02-22,2,IT professionals,4.7,Positive
1107,Sponsor 1107,Technology,Medium,Co-Sponsor,63271,8,Logo placement,1207,Event 1207,Exhibition,2025-02-28,2,Finance professionals,4.0,Positive
1108,Sponsor 1108,Wellness,Large,Title Sponsor,86995,10,Booth space,1208,Event 1208,Workshop,2025-03-20,3,IT professionals,3.7,Positive
1109,Sponsor 1109,Retail,Small,Title Sponsor,29680,3,Promotional materials,1209,Event 1209,Seminar,2024-07-23,7,Tech enthusiasts,2.6,Negative
1110,Sponsor 1110,Wellness,Medium,Co-Sponsor,37254,12,Social media mentions,1210,Event 1210,Workshop,2024-08-12,8,General public,3.1,Negative
1111,Sponsor 1111,Technology,Medium,Associate Sponsor,64444,8,Logo placement,1211,Event 1211,Workshop,2025-04-14,4,Finance professionals,3.5,Positive
1112,Sponsor 1112,Wellness,Small,Co-Sponsor,75284,9,Promotional materials,1212,Event 1212,Conference,2025-03-13,3,General public,4.8,Positive
1113,Sponsor 1113,Healthcare,Large,Associate Sponsor,16521,1,Booth space,1213,Event 1213,Workshop,2025-01-26,1,General public,2.8,Neutral
1114,Sponsor 1114,Automotive,Small,Co-Sponsor,22531,9,Promotional materials,1214,Event 1214,Conference,2024-09-13,9,General public,3.7,Neutral
1115,Sponsor 1115,Healthcare,Medium,Co-Sponsor,15363,2,Promotional materials,1215,Event 1215,Seminar,2024-06-10,6,Tech enthusiasts,4.4,Neutral
1116,Sponsor 1116,Automotive,Large,Associate Sponsor,49517,12,Logo placement,1216,Event 1216,Seminar,2024-07-19,7,Finance professionals,3.5,Positive
1117,Sponsor 1117,Finance,Medium,Title Sponsor,51446,2,Logo placement,1217,Event 1217,Conference,2025-04-06,4,IT professionals,2.1,Neutral
1118,Sponsor 1118,Retail,Medium,Associate Sponsor,56437,5,Social media mentions,1218,Event 1218,Exhibition,2025-01-07,1,General public,4.1,Positive
1119,Sponsor 1119,Technology,Medium,Associate Sponsor,67198,9,Promotional materials,1219,Event 1219,Seminar,2024-12-08,12,General public,3.7,Neutral
1120,Sponsor 1120,Wellness,Small,Title Sponsor,23634,2,Logo placement,1220,Event 1220,Conference,2024-07-18,7,General public,4.2,Negative
1121,Sponsor 1121,Healthcare,Small,Co-Sponsor,82544,12,Social media mentions,1221,Event 1221,Workshop,2024-06-08,6,Tech enthusiasts,4.9,Positive
1122,Sponsor 1122,Technology,Medium,Associate Sponsor,82026,11,Logo placement,1222,Event 1222,Exhibition,2024-12-07,12,General public,4.3,Negative
1123,Sponsor 1123,Finance,Large,Associate Sponsor,19582,3,Promotional materials,1223,Event 1223,Exhibition,2025-02-03,2,Healthcare providers,3.8,Neutral
1124,Sponsor 1124,Technology,Medium,Co-Sponsor,55040,12,Promotional materials,1224,Event 1224,Seminar,2024-07-30,7,Finance professionals,2.7,Negative
1125,Sponsor 1125,Healthcare,Medium,Title Sponsor,64596,8,Logo placement,1225,Event 1225,Exhibition,2024-08-03,8,Tech enthusiasts,4.8,Negative
1126,Sponsor 1126,Technology,Small,Title Sponsor,83103,9,Promotional materials,1226,Event 1226,Exhibition,2025-01-12,1,Finance professionals,4.1,Positive
1127,Sponsor 1127,Technology,Medium,Co-Sponsor,35195,6,Logo placement,1227,Event 1227,Conference,2025-02-05,2,IT professionals,2.5,Negative
1128,Sponsor 1128,Healthcare,Medium,Title Sponsor,92791,12,Logo placement,1228,Event 1228,Exhibition,2024-08-25,8,General public,3.2,Negative
1129,Sponsor 1129,Retail,Large,Associate Sponsor,41899,5,Promotional materials,1229,Event 1229,Workshop,2024-06-22,6,IT professionals,3.5,Negative
1130,Sponsor 1130,Wellness,Small,Associate Sponsor,23719,8,Logo placement,1230,Event 1230,Conference,2024-09-25,9,Finance professionals,2.4,Neutral
1131,Sponsor 1131,Healthcare,Small,Title Sponsor,99917,10,Social media mentions,1231,Event 1231,Exhibition,2024-09-27,9,IT professionals,2.1,Positive
1132,Sponsor 1132,Automotive,Small,Associate Sponsor,24456,3,Logo placement,1232,Event 1232,Seminar,2024-09-27,9,Healthcare providers,4.7,Negative
1133,Sponsor 1133,Finance,Medium,Associate Sponsor,35248,7,Promotional materials,1233,Event 1233,Workshop,2024-09-13,9,Finance professionals,4.7,Negative
1134,Sponsor 1134,Retail,Large,Co-Sponsor,89325,7,Logo placement,1234,Event 1234,Conference,2024-07-03,7,IT professionals,4.9,Neutral
1135,Sponsor 1135,Automotive,Small,Associate Sponsor,97438,11,Social media mentions,1235,Event 1235,Exhibition,2024-12-07,12,Healthcare providers,3.4,Negative
1136,Sponsor 1136,Retail,Small,Associate Sponsor,73484,2,Logo placement,1236,Event 1236,Conference,2024-10-27,10,Healthcare providers,3.9,Positive
1137,Sponsor 1137,Automotive,Small,Title Sponsor,87592,4,Promotional materials,1237,Event 1237,Conference,2024-07-12,7,General public,3.3,Negative
1138,Sponsor 1138,Automotive,Small,Co-Sponsor,52029,11,Booth space,1238,Event 1238,Workshop,2025-03-14,3,Tech enthusiasts,4.4,Positive
1139,Sponsor 1139,Healthcare,Small,Title Sponsor,67445,12,Logo placement,1239,Event 1239,Seminar,2025-01-28,1,Tech enthusiasts,3.7,Negative
1140,Sponsor 1140,Technology,Small,Title Sponsor,47289,12,Social media mentions,1240,Event 1240,Seminar,2024-07-13,7,General public,3.3,Neutral
1141,Sponsor 1141,Automotive,Medium,Title Sponsor,96533,12,Booth space,1241,Event 1241,Exhibition,2025-02-26,2,IT professionals,2.2,Neutral
1142,Sponsor 1142,Finance,Small,Associate Sponsor,29724,7,Logo placement,1242,Event 1242,Conference,2024-08-19,8,Finance professionals,2.1,Neutral
1143,Sponsor 1143,Finance,Medium,Title Sponsor,17344,6,Social media mentions,1243,Event 1243,Conference,2024-06-12,6,Tech enthusiasts,4.3,Neutral
1144,Sponsor 1144,Healthcare,Large,Title Sponsor,61168,4,Social media mentions,1244,Event 1244,Exhibition,2024-06-15,6,Healthcare providers,3.1,Negative
1145,Sponsor 1145,Finance,Medium,Co-Sponsor,16340,6,Social media mentions,1245,Event 1245,Seminar,2024-08-30,8,Healthcare providers,2.5,Neutral
1146,Sponsor 1146,Technology,Large,Title Sponsor,75902,8,Promotional materials,1246,Event 1246,Seminar,2024-07-08,7,IT professionals,2.0,Positive
1147,Sponsor 1147,Automotive,Small,Title Sponsor,87496,11,Booth space,1247,Event 1247,Workshop,2024-11-11,11,Finance professionals,2.1,Neutral
1148,Sponsor 1148,Finance,Large,Associate Sponsor,69442,7,Booth space,1248,Event 1248,Workshop,2025-03-15,3,General public,4.7,Neutral
1149,Sponsor 1149,Technology,Small,Associate Sponsor,33387,10,Booth space,1249,Event 1249,Workshop,2024-06-12,6,Tech enthusiasts,3.1,Positive
1150,Sponsor 1150,Retail,Small,Associate Sponsor,62306,8,Logo placement,1250,Event 1250,Exhibition,2024-07-22,7,Finance professionals,2.5,Negative
1151,Sponsor 1151,Finance,Small,Co-Sponsor,13325,7,Logo placement,1251,Event 1251,Exhibition,2024-12-01,12,Tech enthusiasts,3.6,Neutral
1152,Sponsor 1152,Wellness,Medium,Associate Sponsor,71777,6,Booth space,1252,Event 1252,Seminar,2024-08-13,8,Finance professionals,4.7,Negative
1153,Sponsor 1153,Technology,Medium,Associate Sponsor,41789,12,Social media mentions,1253,Event 1253,Exhibition,2024-07-30,7,Finance professionals,4.0,Neutral
1154,Sponsor 1154,Healthcare,Medium,Associate Sponsor,97861,3,Booth space,1254,Event 1254,Conference,2024-12-12,12,IT professionals,3.7,Positive
1155,Sponsor 1155,Finance,Small,Associate Sponsor,37192,1,Social media mentions,1255,Event 1255,Seminar,2024-09-22,9,General public,4.6,Neutral
1156,Sponsor 1156,Technology,Medium,Title Sponsor,73239,8,Promotional materials,1256,Event 1256,Workshop,2024-09-12,9,IT professionals,2.5,Positive
1157,Sponsor 1157,Finance,Medium,Co-Sponsor,71058,7,Booth space,1257,Event 1257,Exhibition,2024-09-25,9,Tech enthusiasts,4.4,Positive
1158,Sponsor 1158,Automotive,Large,Title Sponsor,69434,2,Promotional materials,1258,Event 1258,Seminar,2024-07-12,7,Tech enthusiasts,4.9,Positive
1159,Sponsor 1159,Retail,Large,Co-Sponsor,98719,2,Booth space,1259,Event 1259,Workshop,2024-09-28,9,Finance professionals,4.5,Neutral
1160,Sponsor 1160,Technology,Medium,Co-Sponsor,48531,1,Social media mentions,1260,Event 1260,Seminar,2025-01-23,1,IT professionals,2.7,Negative
1161,Sponsor 1161,Automotive,Large,Title Sponsor,56949,10,Logo placement,1261,Event 1261,Workshop,2024-05-27,5,General public,4.5,Positive
1162,Sponsor 1162,Automotive,Small,Associate Sponsor,40379,3,Booth space,1262,Event 1262,Workshop,2025-01-21,1,Finance professionals,4.1,Neutral
1163,Sponsor 1163,Finance,Large,Associate Sponsor,37248,9,Promotional materials,1263,Event 1263,Workshop,2025-03-26,3,IT professionals,3.9,Neutral
1164,Sponsor 1164,Wellness,Medium,Associate Sponsor,35756,2,Social media mentions,1264,Event 1264,Seminar,2025-02-04,2,Healthcare providers,4.3,Neutral
1165,Sponsor 1165,Retail,Medium,Co-Sponsor,83724,8,Logo placement,1265,Event 1265,Conference,2025-02-17,2,Finance professionals,4.5,Positive
1166,Sponsor 1166,Retail,Small,Co-Sponsor,18851,12,Logo placement,1266,Event 1266,Conference,2024-09-03,9,Tech enthusiasts,2.4,Neutral
1167,Sponsor 1167,Finance,Medium,Associate Sponsor,49809,8,Social media mentions,1267,Event 1267,Conference,2024-09-03,9,General public,2.5,Neutral
1168,Sponsor 1168,Healthcare,Medium,Co-Sponsor,42606,9,Booth space,1268,Event 1268,Workshop,2024-08-11,8,Tech enthusiasts,4.8,Neutral
1169,Sponsor 1169,Finance,Large,Title Sponsor,94269,4,Booth space,1269,Event 1269,Conference,2024-12-07,12,Finance professionals,4.3,Positive
1170,Sponsor 1170,Automotive,Medium,Co-Sponsor,60723,9,Promotional materials,1270,Event 1270,Workshop,2025-03-16,3,General public,3.0,Negative
1171,Sponsor 1171,Healthcare,Large,Associate Sponsor,43214,8,Social media mentions,1271,Event 1271,Exhibition,2024-09-13,9,General public,2.8,Positive
1172,Sponsor 1172,Wellness,Medium,Associate Sponsor,28439,3,Logo placement,1272,Event 1272,Workshop,2025-01-31,1,Healthcare providers,3.5,Positive
1173,Sponsor 1173,Finance,Small,Title Sponsor,83288,12,Social media mentions,1273,Event 1273,Workshop,2024-09-04,9,Finance professionals,4.8,Positive
1174,Sponsor 1174,Healthcare,Large,Title Sponsor,90743,6,Booth space,1274,Event 1274,Conference,2025-01-15,1,Finance professionals,2.5,Positive
1175,Sponsor 1175,Finance,Medium,Associate Sponsor,12338,1,Logo placement,1275,Event 1275,Conference,2025-01-23,1,Healthcare providers,4.6,Positive
1176,Sponsor 1176,Wellness,Small,Associate Sponsor,49922,9,Social media mentions,1276,Event 1276,Seminar,2024-10-25,10,Healthcare providers,3.7,Positive
1177,Sponsor 1177,Technology,Small,Title Sponsor,23480,2,Booth space,1277,Event 1277,Exhibition,2024-12-23,12,General public,3.4,Negative
1178,Sponsor 1178,Healthcare,Medium,Title Sponsor,50177,5,Booth space,1278,Event 1278,Workshop,2025-02-25,2,Finance professionals,3.9,Neutral
1179,Sponsor 1179,Finance,Large,Title Sponsor,33885,8,Logo placement,1279,Event 1279,Seminar,2024-11-15,11,Finance professionals,3.7,Positive
1180,Sponsor 1180,Automotive,Small,Associate Sponsor,50856,3,Social media mentions,1280,Event 1280,Conference,2025-02-10,2,Tech enthusiasts,3.7,Neutral
1181,Sponsor 1181,Finance,Medium,Title Sponsor,67647,6,Social media mentions,1281,Event 1281,Workshop,2024-06-29,6,General public,2.4,Positive
1182,Sponsor 1182,Finance,Large,Associate Sponsor,32469,6,Social media mentions,1282,Event 1282,Workshop,2024-12-22,12,Finance professionals,2.9,Negative
1183,Sponsor 1183,Wellness,Medium,Title Sponsor,33357,3,Booth space,1283,Event 1283,Conference,2024-06-30,6,Finance professionals,4.5,Neutral
1184,Sponsor 1184,Finance,Large,Co-Sponsor,99314,11,Booth space,1284,Event 1284,Workshop,2024-10-23,10,Tech enthusiasts,3.2,Neutral
1185,Sponsor 1185,Finance,Small,Title Sponsor,90307,1,Social media mentions,1285,Event 1285,Exhibition,2025-03-10,3,Healthcare providers,3.6,Positive
1186,Sponsor 1186,Automotive,Large,Title Sponsor,41587,2,Social media mentions,1286,Event 1286,Workshop,2024-12-28,12,IT professionals,4.8,Neutral
1187,Sponsor 1187,Technology,Medium,Title Sponsor,48938,6,Logo placement,1287,Event 1287,Exhibition,2024-10-20,10,Finance professionals,2.4,Positive
1188,Sponsor 1188,Automotive,Large,Associate Sponsor,42117,6,Social media mentions,1288,Event 1288,Workshop,2024-12-16,12,General public,2.3,Neutral
1189,Sponsor 1189,Retail,Small,Co-Sponsor,76500,3,Booth space,1289,Event 1289,Workshop,2025-04-27,4,Finance professionals,2.4,Negative
1190,Sponsor 1190,Wellness,Large,Co-Sponsor,72578,2,Booth space,1290,Event 1290,Conference,2024-10-09,10,General public,4.7,Positive
1191,Sponsor 1191,Automotive,Small,Associate Sponsor,92091,5,Booth space,1291,Event 1291,Exhibition,2024-07-18,7,Finance professionals,2.3,Negative
1192,Sponsor 1192,Retail,Small,Co-Sponsor,79277,4,Social media mentions,1292,Event 1292,Seminar,2024-07-11,7,Tech enthusiasts,3.9,Negative
1193,Sponsor 1193,Wellness,Small,Title Sponsor,49009,3,Social media mentions,1293,Event 1293,Seminar,2024-08-29,8,Healthcare providers,4.2,Neutral
1194,Sponsor 1194,Finance,Medium,Co-Sponsor,82140,12,Booth space,1294,Event 1294,Workshop,2024-09-26,9,Tech enthusiasts,3.8,Positive
1195,Sponsor 1195,Technology,Small,Associate Sponsor,63378,6,Promotional materials,1295,Event 1295,Seminar,2024-12-28,12,Finance professionals,4.2,Negative
1196,Sponsor 1196,Automotive,Small,Title Sponsor,93956,1,Logo placement,1296,Event 1296,Workshop,2024-08-01,8,Healthcare providers,4.7,Positive
1197,Sponsor 1197,Finance,Large,Co-Sponsor,33028,10,Promotional materials,1297,Event 1297,Conference,2025-01-08,1,Healthcare providers,2.6,Neutral
1198,Sponsor 1198,Finance,Medium,Associate Sponsor,86951,4,Promotional materials,1298,Event 1298,Conference,2024-10-31,10,General public,4.4,Neutral
1199,Sponsor 1199,Automotive,Small,Title Sponsor,48194,11,Booth space,1299,Event 1299,Seminar,2024-07-27,7,Healthcare providers,4.1,Neutral
1200,Sponsor 1200,Wellness,Medium,Title Sponsor,66781,4,Logo placement,1300,Event 1300,Workshop,2024-12-30,12,Healthcare providers,2.0,Neutral
1201,Sponsor 1201,Healthcare,Large,Co-Sponsor,40714,6,Logo placement,1301,Event 1301,Seminar,2025-03-26,3,IT professionals,4.5,Negative
1202,Sponsor 1202,Wellness,Large,Co-Sponsor,40865,1,Promotional materials,1302,Event 1302,Exhibition,2025-01-17,1,IT professionals,4.9,Negative
1203,Sponsor 1203,Healthcare,Small,Title Sponsor,48357,2,Booth space,1303,Event 1303,Conference,2024-06-27,6,Finance professionals,4.8,Neutral
1204,Sponsor 1204,Wellness,Medium,Associate Sponsor,65626,3,Social media mentions,1304,Event 1304,Exhibition,2024-07-12,7,IT professionals,2.4,Positive
1205,Sponsor 1205,Retail,Large,Title Sponsor,51130,11,Booth space,1305,Event 1305,Workshop,2025-01-08,1,Tech enthusiasts,4.8,Positive
1206,Sponsor 1206,Retail,Large,Title Sponsor,44102,3,Logo placement,1306,Event 1306,Workshop,2024-09-08,9,IT professionals,2.3,Negative
1207,Sponsor 1207,Automotive,Medium,Associate Sponsor,88594,5,Logo placement,1307,Event 1307,Conference,2025-01-22,1,Healthcare providers,3.5,Negative
1208,Sponsor 1208,Finance,Small,Associate Sponsor,93293,1,Booth space,1308,Event 1308,Exhibition,2025-01-05,1,Tech enthusiasts,3.7,Positive
1209,Sponsor 1209,Technology,Small,Associate Sponsor,96207,1,Logo placement,1309,Event 1309,Seminar,2025-02-20,2,General public,2.6,Neutral
1210,Sponsor 1210,Finance,Large,Title Sponsor,42152,6,Promotional materials,1310,Event 1310,Conference,2025-04-07,4,General public,4.2,Positive
1211,Sponsor 1211,Technology,Medium,Co-Sponsor,76889,11,Logo placement,1311,Event 1311,Workshop,2025-03-17,3,IT professionals,2.0,Negative
1212,Sponsor 1212,Automotive,Medium,Associate Sponsor,98644,5,Booth space,1312,Event 1312,Workshop,2025-03-13,3,General public,2.3,Positive
1213,Sponsor 1213,Wellness,Medium,Co-Sponsor,70554,4,Promotional materials,1313,Event 1313,Conference,2024-09-17,9,Tech enthusiasts,4.7,Positive
1214,Sponsor 1214,Finance,Medium,Associate Sponsor,49011,2,Social media mentions,1314,Event 1314,Conference,2024-10-08,10,Finance professionals,3.6,Negative
1215,Sponsor 1215,Wellness,Medium,Co-Sponsor,69009,5,Logo placement,1315,Event 1315,Workshop,2024-06-09,6,Healthcare providers,2.4,Neutral
1216,Sponsor 1216,Finance,Medium,Title Sponsor,21600,7,Promotional materials,1316,Event 1316,Seminar,2025-02-18,2,IT professionals,4.3,Positive
1217,Sponsor 1217,Wellness,Medium,Associate Sponsor,72458,12,Promotional materials,1317,Event 1317,Workshop,2025-04-01,4,Healthcare providers,2.2,Negative
1218,Sponsor 1218,Healthcare,Large,Associate Sponsor,15093,4,Logo placement,1318,Event 1318,Workshop,2025-01-05,1,Tech enthusiasts,4.3,Positive
1219,Sponsor 1219,Wellness,Large,Co-Sponsor,21994,7,Promotional materials,1319,Event 1319,Workshop,2024-07-14,7,Tech enthusiasts,3.9,Positive
1220,Sponsor 1220,Finance,Medium,Title Sponsor,41797,10,Social media mentions,1320,Event 1320,Seminar,2024-07-14,7,IT professionals,2.5,Neutral
1221,Sponsor 1221,Technology,Large,Associate Sponsor,87071,10,Social media mentions,1321,Event 1321,Seminar,2024-06-03,6,Healthcare providers,2.3,Positive
1222,Sponsor 1222,Technology,Large,Title Sponsor,60850,3,Social media mentions,1322,Event 1322,Workshop,2025-03-23,3,Healthcare providers,3.3,Neutral
1223,Sponsor 1223,Healthcare,Medium,Title Sponsor,26516,11,Promotional materials,1323,Event 1323,Seminar,2024-12-23,12,Finance professionals,3.7,Positive
1224,Sponsor 1224,Technology,Large,Co-Sponsor,18679,8,Social media mentions,1324,Event 1324,Conference,2024-07-14,7,General public,2.7,Neutral
1225,Sponsor 1225,Technology,Large,Title Sponsor,51859,3,Logo placement,1325,Event 1325,Seminar,2024-06-13,6,General public,2.2,Positive
1226,Sponsor 1226,Wellness,Large,Associate Sponsor,48599,2,Promotional materials,1326,Event 1326,Conference,2024-11-05,11,General public,2.4,Negative
1227,Sponsor 1227,Wellness,Large,Associate Sponsor,72081,10,Promotional materials,1327,Event 1327,Workshop,2024-06-29,6,IT professionals,3.9,Positive
1228,Sponsor 1228,Retail,Medium,Associate Sponsor,88983,11,Booth space,1328,Event 1328,Exhibition,2024-12-07,12,Tech enthusiasts,4.7,Negative
1229,Sponsor 1229,Retail,Small,Co-Sponsor,60743,12,Booth space,1329,Event 1329,Workshop,2024-12-23,12,General public,4.3,Positive
1230,Sponsor 1230,Healthcare,Small,Title Sponsor,63505,7,Booth space,1330,Event 1330,Seminar,2024-06-12,6,Finance professionals,3.2,Positive
1231,Sponsor 1231,Wellness,Medium,Co-Sponsor,50337,5,Logo placement,1331,Event 1331,Seminar,2024-05-28,5,Finance professionals,3.5,Negative
1232,Sponsor 1232,Healthcare,Medium,Title Sponsor,54566,2,Promotional materials,1332,Event 1332,Exhibition,2024-10-30,10,Healthcare providers,3.5,Positive
