Event_Type,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week,Month
3,3,50.0,0,193.0,6,1
3,4,10.0,2,323.0,3,6
2,1,29.0,2,256.0,1,1
1,4,65.0,0,206.0,6,2
2,1,47.0,2,276.0,4,11
2,3,90.0,1,90.0,3,2
0,3,32.0,2,111.0,2,2
0,1,78.0,1,129.0,3,7
0,1,40.0,1,67.0,3,12
1,3,51.0,2,196.0,3,8
2,3,57.0,0,54.0,5,12
0,1,30.0,0,57.0,4,4
2,4,26.0,0,125.0,4,7
2,3,77.0,2,451.0,2,10
3,2,83.0,1,269.0,0,10
2,4,24.0,1,439.0,6,7
3,3,88.0,2,415.0,2,8
0,3,17.0,0,82.0,4,3
3,3,81.0,1,476.0,3,9
3,3,36.0,0,123.0,6,3
0,0,62.0,0,363.0,2,1
1,3,58.0,2,469.0,1,9
0,4,84.0,1,128.0,0,4
2,4,30.0,0,174.0,0,12
3,3,19.0,0,207.0,3,6
2,1,33.0,0,128.0,4,7
3,1,68.0,0,452.0,5,7
1,1,27.0,0,84.0,3,3
2,1,86.0,0,402.0,3,10
2,0,49.0,0,497.0,4,9
2,4,81.0,1,410.0,4,7
1,1,73.0,0,398.0,5,7
2,4,20.0,1,282.0,1,1
0,3,88.0,0,150.0,1,5
3,2,73.0,1,349.0,1,7
0,1,95.0,1,396.0,1,10
2,4,78.0,2,244.0,0,4
1,0,63.0,2,140.0,2,6
2,4,65.0,2,219.0,5,7
1,3,94.0,0,395.0,5,4
1,3,78.0,2,204.0,6,11
3,2,83.0,2,211.0,1,2
1,1,66.0,2,475.0,0,10
1,1,59.0,1,329.0,1,8
1,0,13.0,1,476.0,1,2
1,3,100.0,2,263.0,6,4
1,1,72.0,2,146.0,3,11
1,4,72.0,1,212.0,1,8
3,2,11.0,0,386.0,4,11
3,1,100.0,0,125.0,5,11
1,2,15.0,2,219.0,0,6
1,3,41.0,0,339.0,3,4
0,3,73.0,1,183.0,6,3
3,2,13.0,2,255.0,3,8
2,2,36.0,0,346.0,1,1
1,0,26.0,1,52.0,1,5
2,4,63.0,0,183.0,0,11
3,4,60.0,0,309.0,4,3
2,0,68.0,0,262.0,5,5
1,1,49.0,0,186.0,3,3
0,0,34.0,0,462.0,1,8
3,1,84.0,1,164.0,6,10
0,1,21.0,0,364.0,5,2
0,2,81.0,1,242.0,2,6
0,2,100.0,0,477.0,0,10
3,3,21.0,0,369.0,3,9
1,2,83.0,1,77.0,2,10
0,2,89.0,1,444.0,6,4
1,1,85.0,1,316.0,0,12
1,0,23.0,1,449.0,3,2
0,2,15.0,0,235.0,3,9
3,4,100.0,1,132.0,3,9
1,1,55.0,1,422.0,6,7
2,1,27.0,1,232.0,6,4
0,4,58.0,0,335.0,6,8
1,0,81.0,0,63.0,0,2
1,1,39.0,1,82.0,6,1
1,0,30.0,2,167.0,0,6
3,0,62.0,0,122.0,1,7
3,1,16.0,1,233.0,1,12
0,4,36.0,0,113.0,4,3
3,1,67.0,2,347.0,3,3
2,1,26.0,2,241.0,3,1
2,0,40.0,0,401.0,3,5
0,2,91.0,0,201.0,3,5
3,4,40.0,2,374.0,1,2
2,2,91.0,2,83.0,0,1
3,3,90.0,2,109.0,1,3
0,2,20.0,1,483.0,6,4
0,4,13.0,2,255.0,6,3
3,0,93.0,0,288.0,1,9
2,1,72.0,2,425.0,1,7
2,4,67.0,1,127.0,6,2
3,3,92.0,2,187.0,3,7
2,3,16.0,0,177.0,4,1
1,1,17.0,0,284.0,5,5
2,4,49.0,0,104.0,0,12
2,0,32.0,0,478.0,4,5
0,1,73.0,0,283.0,2,2
3,4,59.0,2,390.0,5,8
3,4,51.0,1,137.0,0,12
2,3,12.0,1,63.0,0,8
2,1,70.0,1,374.0,6,11
0,0,56.0,2,122.0,2,9
0,4,35.0,1,401.0,2,1
1,1,58.0,0,124.0,3,7
3,4,82.0,2,114.0,2,7
2,1,57.0,1,265.0,1,5
2,0,25.0,2,303.0,1,9
2,0,83.0,0,288.0,3,4
3,2,47.0,1,158.0,2,1
2,1,85.0,2,202.0,5,3
1,3,59.0,1,469.0,2,3
0,0,93.0,2,459.0,1,4
0,1,90.0,1,54.0,6,5
0,3,43.0,0,449.0,5,10
3,4,47.0,2,353.0,6,12
0,0,19.0,2,370.0,0,9
3,2,59.0,1,342.0,5,9
0,3,44.0,2,283.0,5,7
2,3,34.0,2,317.0,0,6
1,1,80.0,0,56.0,0,2
2,2,100.0,2,118.0,2,1
1,3,94.0,0,218.0,6,3
2,3,20.0,0,80.0,2,5
3,0,58.0,0,252.0,2,3
0,2,25.0,2,161.0,4,12
2,3,91.0,0,50.0,6,1
2,3,17.0,2,217.0,3,8
3,3,80.0,2,393.0,5,11
3,0,96.0,1,492.0,6,5
3,2,79.0,2,427.0,5,1
2,0,92.0,2,412.0,1,2
1,3,95.0,0,324.0,0,12
2,0,71.0,2,387.0,4,10
0,3,49.0,0,493.0,1,9
3,2,18.0,0,411.0,1,4
0,4,74.0,2,71.0,2,1
1,3,43.0,0,131.0,5,1
0,2,37.0,2,189.0,2,10
0,0,78.0,1,438.0,1,6
2,2,11.0,1,264.0,3,2
0,4,43.0,0,133.0,4,10
1,1,30.0,1,323.0,4,1
0,1,86.0,0,302.0,3,1
0,1,66.0,0,58.0,6,2
0,4,48.0,2,99.0,2,8
1,3,41.0,1,214.0,3,3
0,0,58.0,1,84.0,0,9
2,4,59.0,1,114.0,0,10
3,1,53.0,0,117.0,5,12
2,0,76.0,0,324.0,4,9
0,0,11.0,0,479.0,2,1
0,2,45.0,0,242.0,6,10
0,1,80.0,2,450.0,2,7
0,4,21.0,0,105.0,6,4
0,2,82.0,2,272.0,1,6
2,4,37.0,1,58.0,0,3
0,4,24.0,0,476.0,6,1
3,3,77.0,2,256.0,4,4
1,0,71.0,0,331.0,5,6
3,3,82.0,2,480.0,1,7
1,4,70.0,0,374.0,1,1
1,2,51.0,2,480.0,6,2
2,1,67.0,1,205.0,3,6
2,1,32.0,2,453.0,6,11
0,4,49.0,1,291.0,1,3
0,2,66.0,2,227.0,4,2
1,0,22.0,2,251.0,0,2
1,4,66.0,2,104.0,1,4
1,2,13.0,2,370.0,2,4
3,4,21.0,2,500.0,2,1
0,3,99.0,2,483.0,4,11
2,3,55.0,2,219.0,1,12
1,0,52.0,0,93.0,5,3
1,0,18.0,1,422.0,6,4
0,3,26.0,0,499.0,1,2
3,2,28.0,0,215.0,1,5
0,4,74.0,2,450.0,2,2
0,2,47.0,1,123.0,4,1
1,3,47.0,2,68.0,6,2
1,2,64.0,2,427.0,3,10
1,4,98.0,2,55.0,5,3
1,1,23.0,2,237.0,6,9
2,0,67.0,0,325.0,5,3
3,3,30.0,0,363.0,2,3
3,1,13.0,0,478.0,4,1
1,4,19.0,0,299.0,5,2
2,4,97.0,0,395.0,6,11
0,4,58.0,1,428.0,2,1
1,4,47.0,1,263.0,5,11
2,1,71.0,0,158.0,2,1
1,2,45.0,2,56.0,6,7
2,3,24.0,0,60.0,6,8
3,3,71.0,2,107.0,3,11
3,0,44.0,1,99.0,2,3
1,4,28.0,1,413.0,4,2
1,2,61.0,1,452.0,5,2
1,1,43.0,2,221.0,4,5
1,0,99.0,2,358.0,3,9
3,3,89.0,2,335.0,0,4
1,1,93.0,2,97.0,6,7
3,2,70.0,2,174.0,6,6
2,4,32.0,1,294.0,1,3
1,3,25.0,2,358.0,3,8
3,4,70.0,1,89.0,3,11
2,1,93.0,1,375.0,2,2
1,4,61.0,0,378.0,0,3
0,3,38.0,1,75.0,1,11
0,0,13.0,1,311.0,1,8
3,4,56.0,1,272.0,6,8
3,3,85.0,2,396.0,6,2
1,1,92.0,1,424.0,0,9
3,0,17.0,0,494.0,0,10
2,3,67.0,2,386.0,5,5
2,4,66.0,2,70.0,4,8
3,2,91.0,0,318.0,1,11
0,2,13.0,1,113.0,6,1
2,2,30.0,0,343.0,4,11
1,4,74.0,1,174.0,4,1
1,0,62.0,1,445.0,5,3
0,4,14.0,0,413.0,1,1
3,0,65.0,2,107.0,5,8
1,3,54.0,0,495.0,5,8
2,0,26.0,0,326.0,2,3
1,0,18.0,1,103.0,0,1
2,0,42.0,1,97.0,4,8
1,3,27.0,1,448.0,1,9
0,0,31.0,0,178.0,0,2
2,1,41.0,0,224.0,2,3
1,3,69.0,0,482.0,2,8
2,1,61.0,1,209.0,2,3
2,1,55.0,2,63.0,3,12
2,4,37.0,1,81.0,0,5
0,0,25.0,2,355.0,4,2
0,2,60.0,1,339.0,1,3
3,0,100.0,2,414.0,2,4
2,1,29.0,1,246.0,2,11
0,4,52.0,0,217.0,6,9
3,2,63.0,1,145.0,6,9
1,2,10.0,1,76.0,1,2
2,4,82.0,0,363.0,3,11
1,0,57.0,1,163.0,3,2
0,4,13.0,1,343.0,2,12
2,2,60.0,1,449.0,3,3
0,0,20.0,0,360.0,4,1
2,3,53.0,2,399.0,2,12
2,1,69.0,2,425.0,0,4
2,3,96.0,0,498.0,2,2
1,1,55.0,0,500.0,5,6
3,2,29.0,0,78.0,6,4
1,3,21.0,1,418.0,0,2
2,0,53.0,0,358.0,5,3
2,4,56.0,0,281.0,6,9
2,2,95.0,1,155.0,6,11
1,1,43.0,1,200.0,3,5
3,2,15.0,1,130.0,5,10
2,2,35.0,1,442.0,4,3
1,1,29.0,0,173.0,4,8
3,3,18.0,0,250.0,1,12
0,4,90.0,1,173.0,0,7
1,1,35.0,2,490.0,2,4
3,2,46.0,2,169.0,1,10
3,2,37.0,2,54.0,2,6
0,3,70.0,0,230.0,6,12
2,4,78.0,0,374.0,5,8
1,4,74.0,1,79.0,1,1
3,1,99.0,0,303.0,5,3
0,3,71.0,0,210.0,6,11
2,0,55.0,2,56.0,4,7
1,1,37.0,1,170.0,2,6
0,2,51.0,1,104.0,3,7
0,0,42.0,0,104.0,1,3
2,0,73.0,0,184.0,5,1
2,4,72.0,1,311.0,4,3
3,2,44.0,1,87.0,0,7
2,4,30.0,2,276.0,6,2
2,2,51.0,1,451.0,3,4
1,2,27.0,1,168.0,0,7
1,1,17.0,2,178.0,6,3
3,1,40.0,1,352.0,5,3
1,3,69.0,2,216.0,0,3
1,0,33.0,0,146.0,0,11
0,2,86.0,1,140.0,5,5
1,2,21.0,0,365.0,5,5
1,3,68.0,1,395.0,6,1
1,2,94.0,1,74.0,6,2
1,4,89.0,1,265.0,4,9
2,3,77.0,1,258.0,0,1
2,1,56.0,1,271.0,2,10
1,3,26.0,1,152.0,5,4
1,4,100.0,0,191.0,6,2
3,3,64.0,2,68.0,0,4
3,0,94.0,2,109.0,6,4
0,2,67.0,2,118.0,6,11
0,2,86.0,0,163.0,6,10
2,2,17.0,0,479.0,5,2
3,0,50.0,0,70.0,2,12
2,2,67.0,1,475.0,5,7
1,1,30.0,2,253.0,3,6
2,2,44.0,1,378.0,1,5
0,2,24.0,1,120.0,4,2
3,0,47.0,1,119.0,3,9
1,0,28.0,0,444.0,3,3
0,4,41.0,2,344.0,0,1
2,4,38.0,2,333.0,1,12
1,1,60.0,1,320.0,2,2
0,1,41.0,1,224.0,5,2
1,0,37.0,0,169.0,4,7
2,1,49.0,2,496.0,1,1
1,4,54.0,1,265.0,2,10
3,0,35.0,0,238.0,3,3
3,4,87.0,0,416.0,0,6
3,4,80.0,1,403.0,1,6
0,1,13.0,1,431.0,3,12
0,0,45.0,1,206.0,6,8
2,1,28.0,0,409.0,1,3
0,4,88.0,1,225.0,5,5
0,2,62.0,0,94.0,3,3
1,3,32.0,0,147.0,5,11
0,1,69.0,1,404.0,0,6
0,4,76.0,2,111.0,5,1
1,3,61.0,2,214.0,4,10
3,3,89.0,2,428.0,3,2
0,4,28.0,2,452.0,5,12
2,2,10.0,2,327.0,2,1
1,3,14.0,1,454.0,2,5
2,1,11.0,1,343.0,3,6
1,3,100.0,0,427.0,0,7
3,3,71.0,0,274.0,2,9
0,3,82.0,2,190.0,5,3
1,0,75.0,2,232.0,1,2
0,3,67.0,2,149.0,1,12
1,0,66.0,2,352.0,5,2
2,4,28.0,2,479.0,6,4
1,0,44.0,0,108.0,3,4
1,3,14.0,0,367.0,5,2
3,3,53.0,2,148.0,0,4
1,2,84.0,0,367.0,6,11
0,1,38.0,2,425.0,1,9
0,3,83.0,2,356.0,2,7
3,4,62.0,0,234.0,4,7
0,3,19.0,2,283.0,1,3
3,0,38.0,1,251.0,3,10
0,2,39.0,2,482.0,6,1
0,1,33.0,0,476.0,5,8
0,4,24.0,1,368.0,4,6
3,0,40.0,0,383.0,1,4
2,3,39.0,0,53.0,4,4
2,0,37.0,1,375.0,1,6
2,1,66.0,2,138.0,6,11
1,2,79.0,2,96.0,5,12
3,2,86.0,1,176.0,1,9
0,2,61.0,0,309.0,4,9
1,0,73.0,0,418.0,1,1
0,1,25.0,2,419.0,4,2
2,3,67.0,1,468.0,5,4
2,1,52.0,0,439.0,3,3
3,1,68.0,0,124.0,6,4
3,3,22.0,0,262.0,1,2
3,1,50.0,1,447.0,4,10
1,0,95.0,1,465.0,6,9
2,3,24.0,0,245.0,5,1
1,1,30.0,0,115.0,4,10
2,3,100.0,2,75.0,4,3
2,0,48.0,0,163.0,0,6
3,0,55.0,0,275.0,5,2
3,4,79.0,2,430.0,3,5
0,4,44.0,0,479.0,5,4
3,0,56.0,2,422.0,2,2
2,4,45.0,0,176.0,4,9
1,1,34.0,2,348.0,5,2
3,4,80.0,2,370.0,4,8
1,0,84.0,1,486.0,3,2
2,0,48.0,2,285.0,5,5
3,4,61.0,2,121.0,5,10
2,0,50.0,0,120.0,4,6
2,4,88.0,0,487.0,6,6
2,0,73.0,1,462.0,1,2
3,0,67.0,1,460.0,6,6
2,2,42.0,0,58.0,4,4
2,0,25.0,2,178.0,2,6
2,2,93.0,2,66.0,1,9
1,2,27.0,1,464.0,4,5
0,3,20.0,1,321.0,6,4
3,2,43.0,0,266.0,5,3
0,3,20.0,0,78.0,3,7
1,3,35.0,1,436.0,0,1
2,2,70.0,1,203.0,1,7
0,4,46.0,2,451.0,6,4
3,2,29.0,0,174.0,1,10
1,3,84.0,2,383.0,2,5
0,2,18.0,1,388.0,2,1
2,4,21.0,1,332.0,3,10
0,3,42.0,1,150.0,2,5
2,4,97.0,2,417.0,1,9
0,1,59.0,0,291.0,2,8
2,3,23.0,0,53.0,2,1
1,3,25.0,0,451.0,5,7
3,3,88.0,1,381.0,1,6
3,0,95.0,2,303.0,3,1
2,4,96.0,0,194.0,2,10
0,2,10.0,2,301.0,0,8
0,2,71.0,2,269.0,0,2
1,1,12.0,1,118.0,6,10
0,4,34.0,2,120.0,0,5
0,1,67.0,2,364.0,0,9
1,4,22.0,0,331.0,4,7
1,0,54.0,2,313.0,6,2
0,1,74.0,0,269.0,4,3
3,4,36.0,1,451.0,2,3
0,4,54.0,1,232.0,3,2
1,3,17.0,0,229.0,4,5
2,3,76.0,1,302.0,4,12
1,2,88.0,1,339.0,0,3
0,4,78.0,1,96.0,1,4
3,4,21.0,0,288.0,4,10
0,3,81.0,1,462.0,4,11
3,1,33.0,2,106.0,2,11
3,1,33.0,1,61.0,1,11
1,3,88.0,0,215.0,3,8
3,4,57.0,2,185.0,6,3
3,2,15.0,2,73.0,6,10
3,3,68.0,2,223.0,2,3
2,2,80.0,2,156.0,3,3
1,1,47.0,2,148.0,6,2
1,0,89.0,2,342.0,0,7
2,1,65.0,0,250.0,5,12
3,1,95.0,2,273.0,5,1
0,0,94.0,1,222.0,6,8
3,2,31.0,2,81.0,4,12
0,4,96.0,1,76.0,0,2
2,3,33.0,2,78.0,6,9
2,2,64.0,2,71.0,3,1
1,3,44.0,0,301.0,3,9
2,4,24.0,1,338.0,2,8
3,3,43.0,2,459.0,0,10
0,2,30.0,1,354.0,6,1
3,3,88.0,2,433.0,1,11
2,2,71.0,2,473.0,4,8
1,0,60.0,0,257.0,0,1
0,3,46.0,2,62.0,6,1
2,1,42.0,1,352.0,3,12
2,3,83.0,2,488.0,3,11
0,4,34.0,0,299.0,3,3
1,4,55.0,1,492.0,0,7
0,1,45.0,0,103.0,3,2
1,4,85.0,2,200.0,4,10
2,1,43.0,0,206.0,5,7
3,0,85.0,1,262.0,3,4
1,4,54.0,1,281.0,4,3
3,1,81.0,2,222.0,2,9
0,3,29.0,1,155.0,6,4
0,4,57.0,2,435.0,5,2
3,0,59.0,0,156.0,6,1
1,2,34.0,2,113.0,3,7
3,3,79.0,0,402.0,4,1
3,1,72.0,2,87.0,6,6
1,3,24.0,0,238.0,2,2
0,4,27.0,1,304.0,5,4
2,0,27.0,1,109.0,3,6
3,2,19.0,0,410.0,1,2
2,3,45.0,2,448.0,4,1
1,3,82.0,0,344.0,6,8
0,0,23.0,2,391.0,5,2
1,3,29.0,0,50.0,3,11
1,3,94.0,1,262.0,3,4
0,1,83.0,0,220.0,6,6
3,1,64.0,1,318.0,4,7
1,2,46.0,1,439.0,2,3
2,3,55.0,2,272.0,2,2
1,1,37.0,1,176.0,1,3
0,0,82.0,0,169.0,2,3
1,2,88.0,1,376.0,6,5
0,4,30.0,0,51.0,1,8
1,3,93.0,0,163.0,3,1
1,4,50.0,0,140.0,5,2
1,2,27.0,1,161.0,0,4
3,1,76.0,0,184.0,2,1
1,1,55.0,1,444.0,0,8
1,3,21.0,2,347.0,6,4
0,3,97.0,1,428.0,6,8
0,1,64.0,2,69.0,3,4
1,0,99.0,2,284.0,5,6
0,4,28.0,0,126.0,0,10
0,3,41.0,2,408.0,4,12
2,3,47.0,2,246.0,3,4
1,4,83.0,2,104.0,1,2
0,4,47.0,2,248.0,2,3
0,0,56.0,2,218.0,6,3
0,0,47.0,0,110.0,2,10
2,4,49.0,1,163.0,6,3
2,2,46.0,0,485.0,4,2
3,1,26.0,1,137.0,4,9
1,2,33.0,1,287.0,0,2
0,4,53.0,2,182.0,5,11
1,4,56.0,2,104.0,5,3
2,3,64.0,2,469.0,2,10
0,3,51.0,2,266.0,6,12
2,2,75.0,2,127.0,2,5
2,4,73.0,1,139.0,6,4
1,0,38.0,0,291.0,1,8
0,4,36.0,0,181.0,1,12
1,3,95.0,1,130.0,0,3
3,2,19.0,1,467.0,1,1
0,1,98.0,0,324.0,3,4
1,2,93.0,0,211.0,4,11
3,3,27.0,1,432.0,6,1
1,1,99.0,1,303.0,5,8
2,1,10.0,2,67.0,0,4
3,3,15.0,0,82.0,3,5
2,3,13.0,2,334.0,6,9
1,3,95.0,1,184.0,0,2
1,2,86.0,1,167.0,6,7
3,4,60.0,2,192.0,4,3
0,1,86.0,1,326.0,5,1
3,2,33.0,2,96.0,1,9
3,2,45.0,2,159.0,5,12
1,3,44.0,1,309.0,3,11
0,2,80.0,1,83.0,4,2
0,4,48.0,1,368.0,2,7
3,2,23.0,1,251.0,4,4
0,0,50.0,1,113.0,0,2
1,3,72.0,1,458.0,6,4
1,4,47.0,1,495.0,3,4
1,3,19.0,2,204.0,2,11
3,2,57.0,2,293.0,2,7
1,2,28.0,2,54.0,0,8
2,3,64.0,0,398.0,3,3
1,4,70.0,0,69.0,2,1
3,2,64.0,1,165.0,4,9
3,0,47.0,2,407.0,6,10
2,4,48.0,1,72.0,0,10
0,4,86.0,2,425.0,4,3
2,4,20.0,0,105.0,6,11
2,2,22.0,0,417.0,5,1
0,4,83.0,2,431.0,1,1
2,2,39.0,0,485.0,3,8
3,1,35.0,2,372.0,1,8
1,3,56.0,2,397.0,6,2
1,0,71.0,0,409.0,2,9
1,2,61.0,1,488.0,4,5
3,3,16.0,2,427.0,6,7
0,2,18.0,2,267.0,2,8
0,3,31.0,1,432.0,3,1
1,1,49.0,2,252.0,6,5
2,4,49.0,2,235.0,4,1
1,0,88.0,1,428.0,3,11
0,0,46.0,1,159.0,6,1
2,3,68.0,1,275.0,4,8
2,0,80.0,1,491.0,0,2
2,0,78.0,1,181.0,6,2
3,4,99.0,2,55.0,3,1
3,3,24.0,2,331.0,4,5
0,1,88.0,1,170.0,0,8
3,4,88.0,0,86.0,5,11
0,1,48.0,2,128.0,0,1
2,2,43.0,0,140.0,1,5
0,4,76.0,0,182.0,0,11
1,1,29.0,1,484.0,5,4
3,1,77.0,0,136.0,5,9
1,3,45.0,1,295.0,4,2
0,1,58.0,1,289.0,6,3
0,0,65.0,2,421.0,0,6
3,0,25.0,1,404.0,1,7
1,4,32.0,1,355.0,3,5
2,4,75.0,1,331.0,0,10
0,1,71.0,2,462.0,2,3
0,1,69.0,1,378.0,4,10
1,0,54.0,0,317.0,2,6
3,3,20.0,0,395.0,6,3
0,3,51.0,0,322.0,1,4
1,0,56.0,2,140.0,3,1
1,1,54.0,1,324.0,1,9
1,1,71.0,1,325.0,3,1
0,0,20.0,0,239.0,0,4
2,0,38.0,1,248.0,3,6
3,1,97.0,1,316.0,5,11
0,0,30.0,2,403.0,4,9
3,1,63.0,2,359.0,1,6
0,0,60.0,2,418.0,1,2
3,1,39.0,2,395.0,0,12
3,1,79.0,1,451.0,0,3
1,4,84.0,2,375.0,2,12
3,0,52.0,0,314.0,5,5
1,2,11.0,1,466.0,6,10
1,3,59.0,2,303.0,4,2
2,3,82.0,0,212.0,6,2
3,0,31.0,2,457.0,1,11
0,2,51.0,0,154.0,6,11
2,4,96.0,0,90.0,6,8
3,2,90.0,1,138.0,5,8
3,2,89.0,2,297.0,6,2
3,4,37.0,0,351.0,2,1
2,1,64.0,1,496.0,4,1
0,2,56.0,1,376.0,0,9
1,1,18.0,0,455.0,3,11
3,0,46.0,1,455.0,4,1
2,1,86.0,0,90.0,6,6
3,1,60.0,2,320.0,1,9
3,0,65.0,1,294.0,3,2
3,0,72.0,0,69.0,0,3
1,1,100.0,1,420.0,1,6
0,1,96.0,1,130.0,1,6
0,3,100.0,0,342.0,5,11
1,3,60.0,2,255.0,6,2
0,1,81.0,0,340.0,4,1
0,0,65.0,1,396.0,5,12
1,3,17.0,2,82.0,1,9
1,4,32.0,2,397.0,2,12
2,4,18.0,2,217.0,1,11
1,1,11.0,0,185.0,4,12
3,3,57.0,0,190.0,4,3
0,1,46.0,0,211.0,2,4
0,2,44.0,1,57.0,3,4
1,4,40.0,1,51.0,6,3
3,1,87.0,2,260.0,4,6
3,1,42.0,0,100.0,3,7
1,3,66.0,0,225.0,5,3
1,2,81.0,0,101.0,0,10
0,1,14.0,0,488.0,5,8
0,2,51.0,2,452.0,4,10
3,4,94.0,2,411.0,2,9
2,1,26.0,0,379.0,3,7
2,0,71.0,1,231.0,2,12
2,1,26.0,0,174.0,2,1
0,1,41.0,1,360.0,4,2
2,1,36.0,1,135.0,0,12
3,2,87.0,0,446.0,1,2
1,0,75.0,0,221.0,1,8
1,4,61.0,2,333.0,5,4
1,1,12.0,0,493.0,0,2
2,3,54.0,1,73.0,1,12
3,0,66.0,2,94.0,1,4
3,3,47.0,1,258.0,3,11
0,0,91.0,0,461.0,6,12
2,1,89.0,1,97.0,3,12
1,2,65.0,2,93.0,4,12
3,4,93.0,2,133.0,4,3
3,4,85.0,1,464.0,4,11
3,1,75.0,2,350.0,2,3
3,2,82.0,1,475.0,0,12
1,2,66.0,2,454.0,0,12
0,1,35.0,1,340.0,6,4
2,0,13.0,0,239.0,2,11
1,3,77.0,2,208.0,6,11
3,3,86.0,0,481.0,2,7
0,4,76.0,1,131.0,3,1
0,2,49.0,2,280.0,5,8
1,1,99.0,0,76.0,1,2
2,1,100.0,1,321.0,0,1
1,3,49.0,0,320.0,2,1
1,4,27.0,0,414.0,6,6
0,3,78.0,0,429.0,3,1
1,4,49.0,0,188.0,3,6
2,4,65.0,2,445.0,6,2
3,3,26.0,2,401.0,5,11
0,0,51.0,0,161.0,3,1
2,0,82.0,0,500.0,4,9
1,2,92.0,2,412.0,4,4
2,4,67.0,0,240.0,5,12
3,2,11.0,2,232.0,6,11
3,4,34.0,2,421.0,6,12
2,3,31.0,2,303.0,0,4
2,4,42.0,2,246.0,5,10
2,2,15.0,2,221.0,1,3
1,2,99.0,0,283.0,1,10
2,4,18.0,1,105.0,3,4
0,4,23.0,2,495.0,6,10
2,2,85.0,2,415.0,4,2
0,2,43.0,2,427.0,3,2
0,2,25.0,0,214.0,1,11
1,4,55.0,1,310.0,5,6
2,0,67.0,1,137.0,4,5
1,4,28.0,1,299.0,0,12
1,0,21.0,1,202.0,6,4
3,3,97.0,1,318.0,3,5
2,3,61.0,2,93.0,4,6
1,2,74.0,1,341.0,3,3
1,4,59.0,1,102.0,3,3
2,2,92.0,0,184.0,1,12
0,1,98.0,1,355.0,3,4
2,3,52.0,0,448.0,4,2
3,3,90.0,2,129.0,0,4
3,4,18.0,2,379.0,5,1
2,2,12.0,0,284.0,6,7
2,1,16.0,0,243.0,0,12
1,0,42.0,2,477.0,4,1
3,4,18.0,0,258.0,0,7
0,2,93.0,1,244.0,4,11
0,4,34.0,2,51.0,6,10
1,1,92.0,1,208.0,1,4
0,3,22.0,0,130.0,5,10
3,4,23.0,1,454.0,2,10
3,4,80.0,2,399.0,1,9
0,2,41.0,2,435.0,2,6
1,2,78.0,0,206.0,3,10
2,4,55.0,0,358.0,2,12
2,3,97.0,2,60.0,6,7
1,0,29.0,1,89.0,1,7
2,4,11.0,2,487.0,5,3
0,3,55.0,1,270.0,2,2
1,2,96.0,0,459.0,5,2
3,0,35.0,1,268.0,1,10
2,3,84.0,0,403.0,5,10
0,4,64.0,1,480.0,3,3
2,3,76.0,2,375.0,0,7
0,2,60.0,1,499.0,1,1
1,2,85.0,1,129.0,4,4
0,1,63.0,0,345.0,3,8
0,0,73.0,1,117.0,0,4
2,0,28.0,2,130.0,1,1
3,4,47.0,2,489.0,3,5
2,3,90.0,1,469.0,3,5
2,2,67.0,2,133.0,1,4
2,0,47.0,2,185.0,5,10
1,1,79.0,1,185.0,0,2
2,0,48.0,0,381.0,3,7
3,1,37.0,1,249.0,5,6
2,1,80.0,0,192.0,3,6
2,1,96.0,2,358.0,5,3
3,1,71.0,0,322.0,0,4
2,3,44.0,2,272.0,6,2
2,2,70.0,0,133.0,3,4
1,2,43.0,2,80.0,5,1
1,0,19.0,0,166.0,0,1
1,1,31.0,0,148.0,2,8
2,2,94.0,2,279.0,3,1
3,3,90.0,1,426.0,2,11
1,0,77.0,0,231.0,6,5
1,2,71.0,1,469.0,2,2
0,3,97.0,0,130.0,2,1
1,0,77.0,0,142.0,3,3
2,4,68.0,0,394.0,0,9
2,2,98.0,2,346.0,6,2
0,1,48.0,1,297.0,0,5
2,3,29.0,0,247.0,5,3
2,2,55.0,2,478.0,4,11
3,2,64.0,1,489.0,6,4
2,4,58.0,2,317.0,0,1
0,0,45.0,0,184.0,3,3
0,1,78.0,0,464.0,6,3
2,2,68.0,2,97.0,4,3
2,0,89.0,1,379.0,5,7
0,0,38.0,2,364.0,6,6
1,0,86.0,0,184.0,3,7
1,2,36.0,0,141.0,1,10
0,4,88.0,0,263.0,2,8
3,1,77.0,1,141.0,1,2
1,3,48.0,2,84.0,1,11
3,1,94.0,0,445.0,5,1
3,4,51.0,2,241.0,5,12
1,3,95.0,1,58.0,5,2
2,3,32.0,2,332.0,6,8
0,4,60.0,2,155.0,6,9
2,0,30.0,0,203.0,2,7
2,4,78.0,0,231.0,1,10
3,0,67.0,2,448.0,4,12
1,0,43.0,2,376.0,2,4
1,3,72.0,2,440.0,2,10
3,2,94.0,0,492.0,2,1
3,4,98.0,1,258.0,6,12
1,3,82.0,1,330.0,3,10
0,4,37.0,2,447.0,5,2
1,4,52.0,0,500.0,1,7
1,4,44.0,0,118.0,0,8
1,4,18.0,2,427.0,6,5
0,2,70.0,1,440.0,0,9
1,0,44.0,0,178.0,3,3
3,4,19.0,0,463.0,6,8
3,1,90.0,1,248.0,5,3
1,3,16.0,0,95.0,6,8
3,1,70.0,0,151.0,4,4
0,1,94.0,0,361.0,4,6
0,3,99.0,0,349.0,5,10
