Event_ID,Event_Name,Event_Type,Event_Date,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week
2105,Event 2105,Expo,2023-04-10,C,83,Cloudy,344,Monday
2106,Event 2106,Expo,2022-03-10,B,98,Cloudy,482,Thursday
2107,Event 2107,Conference,2023-09-28,B,84,Sunny,481,Thursday
2108,Event 2108,Expo,2024-03-20,E,89,Rainy,323,Wednesday
2109,Event 2109,Expo,2023-10-07,B,53,Rainy,115,Saturday
2110,Event 2110,Conference,2022-01-02,A,81,Cloudy,386,Sunday
2111,Event 2111,Conference,2022-04-30,D,61,Rainy,344,Saturday
2112,Event 2112,Concert,2023-09-11,E,21,Cloudy,91,Monday
2113,Event 2113,Workshop,2024-02-22,E,100,Sunny,277,Thursday
2114,Event 2114,Conference,2023-09-09,C,59,Sunny,226,Saturday
2115,Event 2115,Conference,2022-03-02,C,64,Cloudy,126,Wednesday
2116,Event 2116,Concert,2023-07-22,A,61,Cloudy,416,Saturday
2117,Event 2117,Expo,2022-05-02,B,96,Rainy,262,Monday
2118,Event 2118,Conference,2023-10-20,E,89,Sunny,462,Friday
2119,Event 2119,Workshop,2022-01-21,C,94,Cloudy,111,Friday
2120,Event 2120,Expo,2023-09-07,A,49,Sunny,154,Thursday
2121,Event 2121,Workshop,2023-11-11,C,76,Rainy,215,Saturday
2122,Event 2122,Conference,2022-09-11,E,25,Rainy,165,Sunday
2123,Event 2123,Workshop,2024-02-25,A,16,Sunny,456,Sunday
2124,Event 2124,Workshop,2023-05-06,A,85,Cloudy,299,Saturday
2125,Event 2125,Workshop,2023-10-28,D,81,Rainy,445,Saturday
2126,Event 2126,Expo,2023-05-16,A,93,Rainy,193,Tuesday
2127,Event 2127,Concert,2024-03-17,B,76,Rainy,231,Sunday
2128,Event 2128,Workshop,2023-03-22,B,34,Sunny,409,Wednesday
2129,Event 2129,Concert,2023-03-16,A,69,Sunny,182,Thursday
2130,Event 2130,Concert,2022-09-05,E,46,Cloudy,50,Monday
2131,Event 2131,Concert,2022-08-24,E,59,Cloudy,90,Wednesday
2132,Event 2132,Expo,2023-06-01,C,26,Rainy,281,Thursday
2133,Event 2133,Expo,2023-04-13,E,72,Sunny,321,Thursday
2134,Event 2134,Conference,2023-01-22,B,63,Sunny,53,Sunday
2135,Event 2135,Conference,2022-08-20,A,87,Rainy,471,Saturday
2136,Event 2136,Expo,2023-01-08,C,14,Cloudy,102,Sunday
2137,Event 2137,Concert,2023-03-02,D,81,Rainy,429,Thursday
2138,Event 2138,Conference,2023-09-14,D,71,Cloudy,55,Thursday
2139,Event 2139,Conference,2022-09-14,A,52,Sunny,297,Wednesday
2140,Event 2140,Workshop,2023-06-10,E,27,Rainy,157,Saturday
2141,Event 2141,Concert,2022-02-02,E,93,Cloudy,482,Wednesday
2142,Event 2142,Workshop,2023-09-05,E,62,Cloudy,259,Tuesday
2143,Event 2143,Expo,2023-08-25,B,25,Rainy,90,Friday
2144,Event 2144,Workshop,2022-03-09,A,79,Rainy,487,Wednesday
2145,Event 2145,Concert,2023-09-26,A,30,Rainy,150,Tuesday
2146,Event 2146,Conference,2023-11-08,C,13,Rainy,367,Wednesday
2147,Event 2147,Concert,2022-03-24,E,94,Rainy,291,Thursday
2148,Event 2148,Expo,2022-07-24,B,15,Rainy,188,Sunday
2149,Event 2149,Conference,2022-01-22,D,65,Cloudy,464,Saturday
2150,Event 2150,Workshop,2023-04-20,A,56,Rainy,336,Thursday
2151,Event 2151,Expo,2022-12-11,D,90,Cloudy,54,Sunday
2152,Event 2152,Concert,2023-09-27,E,79,Cloudy,216,Wednesday
2153,Event 2153,Expo,2022-04-19,B,82,Sunny,380,Tuesday
2154,Event 2154,Workshop,2022-05-13,C,26,Cloudy,305,Friday
2155,Event 2155,Conference,2022-03-04,C,63,Cloudy,288,Friday
2156,Event 2156,Concert,2023-03-08,B,34,Sunny,65,Wednesday
2157,Event 2157,Conference,2022-01-05,C,41,Cloudy,321,Wednesday
2158,Event 2158,Workshop,2022-05-04,E,77,Sunny,319,Wednesday
2159,Event 2159,Concert,2023-06-19,D,69,Cloudy,62,Monday
2160,Event 2160,Expo,2023-06-19,A,46,Rainy,446,Monday
2161,Event 2161,Conference,2022-04-20,B,75,Rainy,317,Wednesday
2162,Event 2162,Concert,2022-10-27,B,80,Cloudy,359,Thursday
2163,Event 2163,Concert,2022-12-02,A,41,Rainy,304,Friday
2164,Event 2164,Conference,2023-04-06,A,59,Rainy,270,Thursday
2165,Event 2165,Conference,2022-01-12,E,71,Rainy,484,Wednesday
2166,Event 2166,Workshop,2024-01-25,C,48,Sunny,337,Thursday
2167,Event 2167,Workshop,2023-06-23,C,40,Sunny,222,Friday
2168,Event 2168,Workshop,2023-01-11,A,16,Cloudy,169,Wednesday
2169,Event 2169,Conference,2022-10-11,B,30,Cloudy,470,Tuesday
2170,Event 2170,Concert,2022-06-02,B,99,Cloudy,194,Thursday
2171,Event 2171,Workshop,2024-03-08,A,22,Cloudy,124,Friday
2172,Event 2172,Expo,2022-07-17,A,64,Cloudy,210,Sunday
2173,Event 2173,Expo,2022-12-14,D,91,Sunny,134,Wednesday
2174,Event 2174,Concert,2023-05-31,A,67,Sunny,241,Wednesday
2175,Event 2175,Workshop,2022-07-09,E,38,Cloudy,249,Saturday
2176,Event 2176,Expo,2024-01-28,D,54,Cloudy,240,Sunday
2177,Event 2177,Workshop,2022-07-24,E,60,Cloudy,313,Sunday
2178,Event 2178,Concert,2022-10-17,A,89,Sunny,444,Monday
2179,Event 2179,Concert,2023-01-05,E,41,Rainy,279,Thursday
2180,Event 2180,Conference,2022-04-11,A,55,Rainy,464,Monday
2181,Event 2181,Workshop,2023-12-26,A,26,Rainy,109,Tuesday
2182,Event 2182,Conference,2023-11-01,C,12,Rainy,241,Wednesday
2183,Event 2183,Workshop,2023-08-15,B,88,Sunny,169,Tuesday
2184,Event 2184,Concert,2022-11-11,C,54,Sunny,193,Friday
2185,Event 2185,Concert,2023-07-17,B,31,Sunny,459,Monday
2186,Event 2186,Expo,2024-04-26,D,66,Rainy,446,Friday
2187,Event 2187,Workshop,2022-12-31,D,53,Cloudy,394,Saturday
2188,Event 2188,Expo,2024-04-03,D,13,Cloudy,264,Wednesday
2189,Event 2189,Expo,2024-03-05,A,66,Sunny,288,Tuesday
2190,Event 2190,Conference,2022-05-28,C,88,Rainy,324,Saturday
2191,Event 2191,Concert,2024-02-06,C,81,Cloudy,433,Tuesday
2192,Event 2192,Workshop,2022-12-23,C,63,Rainy,217,Friday
2193,Event 2193,Expo,2023-08-13,E,88,Sunny,311,Sunday
2194,Event 2194,Conference,2024-01-07,D,94,Cloudy,494,Sunday
2195,Event 2195,Conference,2023-12-24,D,42,Rainy,367,Sunday
2196,Event 2196,Concert,2022-07-06,A,39,Sunny,299,Wednesday
2197,Event 2197,Conference,2023-04-03,D,33,Rainy,232,Monday
2198,Event 2198,Conference,2024-03-28,C,71,Cloudy,300,Thursday
2199,Event 2199,Concert,2022-04-06,D,31,Cloudy,479,Wednesday
2200,Event 2200,Workshop,2023-04-01,A,36,Sunny,372,Saturday
2201,Event 2201,Workshop,2023-11-04,E,34,Sunny,203,Saturday
2202,Event 2202,Workshop,2022-07-07,A,36,Sunny,295,Thursday
2203,Event 2203,Expo,2024-04-07,D,24,Rainy,159,Sunday
2204,Event 2204,Conference,2023-07-04,E,90,Cloudy,155,Tuesday
2205,Event 2205,Workshop,2022-07-26,A,40,Sunny,191,Tuesday
2206,Event 2206,Workshop,2024-02-29,C,19,Cloudy,265,Thursday
2207,Event 2207,Conference,2022-10-30,A,20,Sunny,458,Sunday
2208,Event 2208,Conference,2023-11-18,C,21,Cloudy,480,Saturday
2209,Event 2209,Workshop,2022-07-20,D,49,Cloudy,101,Wednesday
2210,Event 2210,Conference,2022-04-19,C,62,Cloudy,175,Tuesday
2211,Event 2211,Concert,2024-02-12,D,14,Cloudy,79,Monday
2212,Event 2212,Concert,2022-02-06,D,87,Rainy,418,Sunday
2213,Event 2213,Concert,2022-10-18,A,42,Cloudy,452,Tuesday
2214,Event 2214,Workshop,2022-01-25,B,11,Cloudy,483,Tuesday
2215,Event 2215,Concert,2022-10-11,B,26,Cloudy,151,Tuesday
2216,Event 2216,Conference,2023-12-09,D,85,Sunny,74,Saturday
2217,Event 2217,Workshop,2024-01-21,B,53,Rainy,318,Sunday
2218,Event 2218,Workshop,2024-04-24,B,79,Cloudy,424,Wednesday
2219,Event 2219,Conference,2022-07-19,B,58,Sunny,242,Tuesday
2220,Event 2220,Concert,2022-05-27,E,35,Cloudy,335,Friday
2221,Event 2221,Conference,2023-04-19,D,31,Sunny,292,Wednesday
2222,Event 2222,Workshop,2023-08-06,D,34,Cloudy,312,Sunday
2223,Event 2223,Conference,2023-04-10,B,97,Sunny,110,Monday
2224,Event 2224,Expo,2022-04-26,D,83,Sunny,369,Tuesday
2225,Event 2225,Workshop,2022-04-21,B,39,Cloudy,95,Thursday
2226,Event 2226,Conference,2023-02-21,D,90,Cloudy,388,Tuesday
2227,Event 2227,Concert,2023-04-04,D,58,Sunny,400,Tuesday
2228,Event 2228,Workshop,2023-12-15,A,83,Rainy,496,Friday
2229,Event 2229,Expo,2022-10-04,C,24,Cloudy,387,Tuesday
2230,Event 2230,Concert,2022-11-26,B,22,Sunny,410,Saturday
2231,Event 2231,Expo,2023-07-10,C,92,Rainy,259,Monday
2232,Event 2232,Conference,2022-06-20,E,26,Rainy,297,Monday
2233,Event 2233,Expo,2023-01-08,D,35,Cloudy,439,Sunday
2234,Event 2234,Concert,2023-11-05,A,34,Rainy,371,Sunday
2235,Event 2235,Expo,2023-10-13,B,87,Rainy,58,Friday
2236,Event 2236,Expo,2024-01-20,C,63,Cloudy,437,Saturday
2237,Event 2237,Conference,2022-11-19,A,52,Rainy,381,Saturday
2238,Event 2238,Workshop,2022-02-09,E,60,Sunny,295,Wednesday
2239,Event 2239,Conference,2023-01-15,A,98,Rainy,101,Sunday
2240,Event 2240,Workshop,2023-01-07,B,62,Sunny,282,Saturday
2241,Event 2241,Workshop,2022-11-30,C,93,Cloudy,398,Wednesday
2242,Event 2242,Conference,2022-07-30,B,15,Cloudy,219,Saturday
2243,Event 2243,Expo,2023-01-26,D,25,Sunny,142,Thursday
2244,Event 2244,Expo,2024-03-12,E,57,Sunny,207,Tuesday
2245,Event 2245,Concert,2023-10-16,E,54,Sunny,89,Monday
2246,Event 2246,Conference,2023-07-21,D,90,Rainy,310,Friday
2247,Event 2247,Workshop,2023-06-19,E,74,Sunny,51,Monday
2248,Event 2248,Concert,2023-10-08,A,82,Sunny,129,Sunday
2249,Event 2249,Concert,2023-07-23,A,24,Cloudy,304,Sunday
2250,Event 2250,Conference,2022-10-15,B,99,Cloudy,384,Saturday
2251,Event 2251,Workshop,2022-05-20,D,23,Rainy,349,Friday
2252,Event 2252,Concert,2023-11-09,B,78,Sunny,356,Thursday
2253,Event 2253,Conference,2024-02-08,C,22,Rainy,459,Thursday
2254,Event 2254,Conference,2023-12-06,D,64,Rainy,111,Wednesday
2255,Event 2255,Expo,2022-07-21,B,31,Sunny,76,Thursday
2256,Event 2256,Expo,2023-11-03,C,74,Rainy,351,Friday
2257,Event 2257,Conference,2022-02-04,B,43,Sunny,156,Friday
2258,Event 2258,Workshop,2023-04-07,C,45,Rainy,172,Friday
2259,Event 2259,Conference,2023-03-26,D,63,Sunny,232,Sunday
2260,Event 2260,Concert,2023-12-12,C,33,Sunny,350,Tuesday
2261,Event 2261,Concert,2023-09-11,D,26,Cloudy,266,Monday
2262,Event 2262,Workshop,2022-06-19,C,37,Rainy,160,Sunday
2263,Event 2263,Workshop,2023-01-01,C,96,Rainy,373,Sunday
2264,Event 2264,Workshop,2022-01-06,D,30,Rainy,74,Thursday
2265,Event 2265,Workshop,2023-10-14,D,61,Rainy,445,Saturday
2266,Event 2266,Expo,2022-06-02,A,78,Rainy,93,Thursday
2267,Event 2267,Concert,2022-11-03,C,47,Rainy,247,Thursday
2268,Event 2268,Workshop,2023-01-06,A,92,Sunny,255,Friday
2269,Event 2269,Workshop,2023-06-12,D,77,Sunny,253,Monday
2270,Event 2270,Conference,2024-02-25,E,45,Sunny,415,Sunday
2271,Event 2271,Conference,2024-02-24,E,78,Rainy,187,Saturday
2272,Event 2272,Workshop,2023-07-06,B,52,Rainy,53,Thursday
2273,Event 2273,Expo,2023-04-26,C,90,Sunny,185,Wednesday
2274,Event 2274,Conference,2022-09-20,C,73,Rainy,100,Tuesday
2275,Event 2275,Workshop,2022-05-09,D,68,Cloudy,428,Monday
2276,Event 2276,Concert,2023-01-08,C,65,Rainy,390,Sunday
2277,Event 2277,Concert,2022-03-01,C,12,Sunny,239,Tuesday
2278,Event 2278,Expo,2023-09-01,B,35,Sunny,386,Friday
2279,Event 2279,Conference,2023-12-25,D,69,Rainy,238,Monday
2280,Event 2280,Workshop,2023-06-16,D,58,Sunny,471,Friday
2281,Event 2281,Expo,2022-07-13,E,57,Cloudy,465,Wednesday
2282,Event 2282,Expo,2022-04-14,A,47,Rainy,461,Thursday
2283,Event 2283,Conference,2022-12-13,E,52,Sunny,389,Tuesday
2284,Event 2284,Expo,2022-09-24,E,14,Rainy,274,Saturday
2285,Event 2285,Workshop,2023-09-03,E,14,Rainy,245,Sunday
2286,Event 2286,Expo,2023-02-01,E,93,Sunny,375,Wednesday
2287,Event 2287,Expo,2022-10-26,E,81,Cloudy,438,Wednesday
2288,Event 2288,Concert,2023-02-08,A,81,Rainy,437,Wednesday
2289,Event 2289,Conference,2023-11-06,D,79,Sunny,175,Monday
2290,Event 2290,Conference,2022-04-24,D,59,Cloudy,68,Sunday
2291,Event 2291,Expo,2023-02-02,D,11,Sunny,296,Thursday
2292,Event 2292,Conference,2022-04-03,D,30,Rainy,67,Sunday
2293,Event 2293,Workshop,2023-01-29,B,89,Sunny,378,Sunday
2294,Event 2294,Concert,2022-05-28,E,17,Cloudy,308,Saturday
2295,Event 2295,Expo,2022-10-29,A,64,Sunny,144,Saturday
2296,Event 2296,Concert,2023-01-25,D,70,Rainy,396,Wednesday
2297,Event 2297,Expo,2024-02-18,D,28,Sunny,66,Sunday
2298,Event 2298,Expo,2022-06-08,C,55,Rainy,197,Wednesday
2299,Event 2299,Concert,2023-05-12,D,52,Sunny,274,Friday
2300,Event 2300,Concert,2022-04-04,D,97,Rainy,276,Monday
2301,Event 2301,Expo,2022-12-24,C,99,Rainy,292,Saturday
2302,Event 2302,Workshop,2022-01-26,C,23,Cloudy,228,Wednesday
2303,Event 2303,Conference,2022-12-13,E,94,Cloudy,424,Tuesday
2304,Event 2304,Expo,2022-01-05,A,52,Sunny,194,Wednesday
2305,Event 2305,Conference,2022-08-15,D,10,Cloudy,248,Monday
2306,Event 2306,Workshop,2023-01-18,C,10,Rainy,443,Wednesday
2307,Event 2307,Workshop,2022-10-02,C,19,Sunny,143,Sunday
2308,Event 2308,Conference,2024-04-03,C,69,Cloudy,148,Wednesday
2309,Event 2309,Conference,2023-05-26,A,83,Rainy,415,Friday
2310,Event 2310,Conference,2023-02-13,B,82,Sunny,156,Monday
2311,Event 2311,Concert,2022-08-21,C,15,Rainy,349,Sunday
2312,Event 2312,Expo,2024-03-26,A,93,Cloudy,409,Tuesday
2313,Event 2313,Conference,2022-08-10,A,54,Sunny,368,Wednesday
2314,Event 2314,Concert,2022-02-19,C,15,Rainy,328,Saturday
2315,Event 2315,Expo,2022-05-21,B,15,Sunny,107,Saturday
2316,Event 2316,Conference,2023-12-25,B,69,Cloudy,344,Monday
2317,Event 2317,Conference,2022-03-14,B,71,Cloudy,430,Monday
2318,Event 2318,Concert,2022-01-06,B,12,Rainy,236,Thursday
2319,Event 2319,Expo,2022-03-06,E,96,Rainy,103,Sunday
2320,Event 2320,Concert,2023-02-15,E,28,Rainy,322,Wednesday
2321,Event 2321,Conference,2022-10-09,E,66,Cloudy,215,Sunday
2322,Event 2322,Conference,2024-03-08,C,85,Cloudy,136,Friday
2323,Event 2323,Workshop,2023-09-16,A,31,Sunny,193,Saturday
2324,Event 2324,Expo,2023-04-21,B,92,Sunny,479,Friday
2325,Event 2325,Concert,2023-02-15,D,88,Rainy,134,Wednesday
2326,Event 2326,Concert,2022-12-25,D,58,Rainy,172,Sunday
2327,Event 2327,Expo,2023-04-27,C,93,Sunny,225,Thursday
2328,Event 2328,Workshop,2022-01-08,A,85,Rainy,268,Saturday
2329,Event 2329,Conference,2024-04-26,B,40,Sunny,231,Friday
2330,Event 2330,Concert,2023-08-06,E,33,Sunny,277,Sunday
2331,Event 2331,Concert,2023-06-15,E,11,Sunny,500,Thursday
2332,Event 2332,Conference,2024-04-18,D,17,Sunny,66,Thursday
2333,Event 2333,Concert,2022-12-30,C,44,Cloudy,369,Friday
2334,Event 2334,Concert,2022-09-17,B,100,Cloudy,171,Saturday
2335,Event 2335,Conference,2023-08-15,E,35,Rainy,221,Tuesday
2336,Event 2336,Expo,2022-04-24,E,24,Sunny,121,Sunday
2337,Event 2337,Workshop,2023-12-16,E,92,Cloudy,335,Saturday
2338,Event 2338,Expo,2022-05-21,C,68,Sunny,85,Saturday
2339,Event 2339,Expo,2022-09-06,B,74,Rainy,51,Tuesday
2340,Event 2340,Conference,2022-02-28,B,28,Sunny,162,Monday
2341,Event 2341,Conference,2023-07-09,A,59,Rainy,453,Sunday
2342,Event 2342,Expo,2022-12-11,A,65,Cloudy,445,Sunday
2343,Event 2343,Expo,2023-05-30,E,19,Rainy,146,Tuesday
2344,Event 2344,Conference,2023-04-01,E,17,Rainy,438,Saturday
2345,Event 2345,Conference,2023-08-25,D,87,Sunny,156,Friday
2346,Event 2346,Workshop,2022-01-23,D,93,Sunny,393,Sunday
2347,Event 2347,Workshop,2023-03-30,D,87,Cloudy,65,Thursday
2348,Event 2348,Conference,2022-08-09,A,20,Sunny,194,Tuesday
2349,Event 2349,Expo,2023-07-28,C,56,Cloudy,51,Friday
2350,Event 2350,Conference,2023-07-13,E,58,Rainy,413,Thursday
2351,Event 2351,Conference,2023-06-25,A,49,Sunny,303,Sunday
2352,Event 2352,Conference,2022-12-01,E,32,Rainy,377,Thursday
2353,Event 2353,Conference,2023-06-19,B,39,Sunny,473,Monday
2354,Event 2354,Concert,2023-02-23,D,78,Rainy,120,Thursday
2355,Event 2355,Workshop,2023-07-19,B,28,Cloudy,137,Wednesday
2356,Event 2356,Concert,2023-08-23,A,49,Sunny,328,Wednesday
2357,Event 2357,Conference,2024-01-30,B,20,Sunny,239,Tuesday
2358,Event 2358,Conference,2022-06-21,B,26,Rainy,210,Tuesday
2359,Event 2359,Workshop,2022-06-03,E,31,Sunny,429,Friday
2360,Event 2360,Conference,2022-10-11,D,28,Cloudy,295,Tuesday
2361,Event 2361,Expo,2022-10-22,B,23,Sunny,186,Saturday
2362,Event 2362,Conference,2023-05-17,C,53,Rainy,487,Wednesday
2363,Event 2363,Conference,2023-04-12,A,39,Sunny,322,Wednesday
2364,Event 2364,Expo,2022-02-05,E,19,Sunny,361,Saturday
2365,Event 2365,Expo,2022-02-23,C,58,Rainy,65,Wednesday
2366,Event 2366,Conference,2023-11-08,C,47,Sunny,349,Wednesday
2367,Event 2367,Concert,2022-08-22,C,15,Cloudy,151,Monday
2368,Event 2368,Conference,2022-02-22,B,14,Cloudy,371,Tuesday
2369,Event 2369,Conference,2022-11-19,E,66,Rainy,153,Saturday
2370,Event 2370,Concert,2023-02-23,A,80,Cloudy,461,Thursday
2371,Event 2371,Workshop,2024-03-31,C,44,Sunny,277,Sunday
2372,Event 2372,Conference,2023-03-29,C,15,Rainy,390,Wednesday
2373,Event 2373,Conference,2023-04-18,A,15,Cloudy,257,Tuesday
2374,Event 2374,Workshop,2023-11-30,D,95,Sunny,184,Thursday
2375,Event 2375,Conference,2023-04-11,C,27,Rainy,102,Tuesday
2376,Event 2376,Concert,2023-01-26,B,85,Cloudy,254,Thursday
2377,Event 2377,Concert,2022-01-31,A,15,Cloudy,77,Monday
2378,Event 2378,Conference,2022-12-31,A,89,Rainy,109,Saturday
2379,Event 2379,Workshop,2023-11-19,C,58,Rainy,441,Sunday
2380,Event 2380,Conference,2022-01-14,E,18,Cloudy,118,Friday
2381,Event 2381,Conference,2022-07-10,D,81,Sunny,189,Sunday
2382,Event 2382,Workshop,2023-04-23,D,72,Rainy,355,Sunday
2383,Event 2383,Concert,2023-08-19,A,94,Sunny,327,Saturday
2384,Event 2384,Concert,2024-03-23,C,72,Cloudy,76,Saturday
2385,Event 2385,Conference,2024-04-24,E,30,Rainy,289,Wednesday
2386,Event 2386,Concert,2023-12-01,A,23,Rainy,206,Friday
2387,Event 2387,Expo,2024-02-04,D,56,Rainy,318,Sunday
2388,Event 2388,Workshop,2024-02-01,D,99,Cloudy,390,Thursday
2389,Event 2389,Expo,2023-04-18,D,37,Cloudy,498,Tuesday
2390,Event 2390,Conference,2022-10-04,B,79,Rainy,109,Tuesday
2391,Event 2391,Workshop,2022-03-05,C,82,Cloudy,174,Saturday
2392,Event 2392,Workshop,2024-03-26,C,40,Sunny,176,Tuesday
2393,Event 2393,Workshop,2022-05-06,A,97,Sunny,342,Friday
2394,Event 2394,Conference,2023-01-31,E,99,Sunny,395,Tuesday
2395,Event 2395,Workshop,2024-03-12,D,43,Sunny,194,Tuesday
2396,Event 2396,Expo,2024-04-13,C,94,Cloudy,104,Saturday
2397,Event 2397,Conference,2022-07-16,A,26,Rainy,436,Saturday
2398,Event 2398,Workshop,2022-05-18,D,98,Sunny,413,Wednesday
2399,Event 2399,Conference,2022-12-08,A,46,Rainy,73,Thursday
2400,Event 2400,Conference,2023-11-27,B,78,Rainy,357,Monday
2401,Event 2401,Concert,2023-07-09,D,79,Rainy,154,Sunday
2402,Event 2402,Expo,2023-03-22,E,89,Sunny,63,Wednesday
2403,Event 2403,Expo,2022-11-03,A,60,Sunny,244,Thursday
2404,Event 2404,Expo,2024-01-25,D,11,Cloudy,211,Thursday
2405,Event 2405,Concert,2023-05-22,C,24,Cloudy,87,Monday
2406,Event 2406,Concert,2023-02-19,B,63,Cloudy,175,Sunday
2407,Event 2407,Workshop,2023-06-09,C,34,Sunny,86,Friday
2408,Event 2408,Conference,2023-06-20,D,82,Cloudy,251,Tuesday
2409,Event 2409,Workshop,2023-01-12,E,14,Rainy,443,Thursday
2410,Event 2410,Conference,2023-05-08,C,24,Rainy,214,Monday
2411,Event 2411,Workshop,2023-09-21,E,40,Sunny,121,Thursday
2412,Event 2412,Conference,2023-11-12,B,39,Cloudy,366,Sunday
2413,Event 2413,Expo,2024-04-15,E,14,Sunny,118,Monday
2414,Event 2414,Concert,2022-07-08,D,21,Cloudy,483,Friday
2415,Event 2415,Expo,2023-07-03,A,48,Cloudy,473,Monday
2416,Event 2416,Concert,2023-10-26,A,91,Cloudy,135,Thursday
2417,Event 2417,Workshop,2022-07-23,C,10,Cloudy,384,Saturday
2418,Event 2418,Workshop,2023-06-05,A,76,Cloudy,378,Monday
2419,Event 2419,Concert,2024-03-24,E,59,Rainy,335,Sunday
2420,Event 2420,Workshop,2023-04-26,B,63,Rainy,262,Wednesday
2421,Event 2421,Concert,2022-11-26,A,78,Rainy,165,Saturday
2422,Event 2422,Expo,2022-05-26,E,75,Cloudy,54,Thursday
2423,Event 2423,Workshop,2023-09-19,B,39,Rainy,212,Tuesday
2424,Event 2424,Expo,2022-04-08,D,61,Sunny,200,Friday
2425,Event 2425,Conference,2022-12-16,A,74,Cloudy,450,Friday
2426,Event 2426,Workshop,2023-06-07,C,16,Cloudy,63,Wednesday
2427,Event 2427,Concert,2022-02-27,B,39,Sunny,263,Sunday
2428,Event 2428,Concert,2024-03-11,E,99,Rainy,318,Monday
2429,Event 2429,Workshop,2022-04-26,A,54,Rainy,93,Tuesday
2430,Event 2430,Expo,2022-01-21,E,32,Rainy,124,Friday
2431,Event 2431,Workshop,2022-01-22,B,99,Cloudy,481,Saturday
2432,Event 2432,Expo,2023-04-21,D,93,Cloudy,216,Friday
2433,Event 2433,Expo,2022-03-25,D,90,Cloudy,88,Friday
2434,Event 2434,Concert,2023-11-02,B,62,Cloudy,233,Thursday
2435,Event 2435,Workshop,2023-10-20,B,32,Rainy,148,Friday
2436,Event 2436,Concert,2023-07-19,A,26,Cloudy,471,Wednesday
2437,Event 2437,Expo,2024-03-10,D,96,Rainy,342,Sunday
2438,Event 2438,Workshop,2023-08-14,C,61,Cloudy,166,Monday
2439,Event 2439,Conference,2022-09-23,E,52,Rainy,329,Friday
2440,Event 2440,Workshop,2023-12-07,E,18,Sunny,133,Thursday
2441,Event 2441,Concert,2022-11-02,C,97,Rainy,100,Wednesday
2442,Event 2442,Conference,2022-10-11,B,49,Sunny,247,Tuesday
2443,Event 2443,Conference,2022-09-29,E,60,Rainy,239,Thursday
2444,Event 2444,Concert,2023-04-20,A,26,Cloudy,93,Thursday
2445,Event 2445,Workshop,2024-03-06,A,21,Cloudy,229,Wednesday
2446,Event 2446,Concert,2023-11-02,C,87,Sunny,95,Thursday
2447,Event 2447,Conference,2023-09-09,A,81,Cloudy,319,Saturday
2448,Event 2448,Concert,2023-10-06,C,64,Sunny,246,Friday
2449,Event 2449,Expo,2022-03-29,E,56,Sunny,259,Tuesday
2450,Event 2450,Concert,2024-01-31,A,75,Sunny,495,Wednesday
2451,Event 2451,Concert,2023-11-24,E,98,Sunny,272,Friday
2452,Event 2452,Concert,2022-07-27,E,75,Cloudy,307,Wednesday
2453,Event 2453,Conference,2022-07-12,B,42,Sunny,240,Tuesday
2454,Event 2454,Concert,2024-04-24,E,65,Cloudy,366,Wednesday
2455,Event 2455,Concert,2024-04-29,E,75,Cloudy,304,Monday
2456,Event 2456,Expo,2023-02-04,E,69,Sunny,139,Saturday
2457,Event 2457,Workshop,2022-09-13,E,100,Sunny,480,Tuesday
2458,Event 2458,Concert,2023-05-15,C,39,Sunny,365,Monday
2459,Event 2459,Workshop,2022-04-25,A,99,Cloudy,246,Monday
2460,Event 2460,Expo,2023-12-03,C,58,Cloudy,164,Sunday
2461,Event 2461,Concert,2023-02-27,B,31,Rainy,260,Monday
2462,Event 2462,Concert,2023-08-05,A,41,Sunny,495,Saturday
2463,Event 2463,Expo,2023-11-11,C,83,Rainy,252,Saturday
2464,Event 2464,Expo,2022-03-19,D,80,Sunny,325,Saturday
2465,Event 2465,Expo,2024-01-11,A,58,Cloudy,159,Thursday
2466,Event 2466,Expo,2023-01-29,C,39,Sunny,213,Sunday
2467,Event 2467,Concert,2022-12-11,B,58,Rainy,347,Sunday
2468,Event 2468,Expo,2022-02-18,B,83,Sunny,233,Friday
2469,Event 2469,Conference,2023-08-19,E,65,Cloudy,108,Saturday
2470,Event 2470,Workshop,2023-07-20,E,96,Rainy,259,Thursday
2471,Event 2471,Conference,2024-02-01,C,90,Sunny,67,Thursday
2472,Event 2472,Conference,2023-11-01,B,12,Cloudy,53,Wednesday
2473,Event 2473,Workshop,2022-03-15,B,53,Rainy,454,Tuesday
2474,Event 2474,Expo,2022-08-13,D,15,Cloudy,274,Saturday
2475,Event 2475,Concert,2023-07-13,A,65,Rainy,75,Thursday
2476,Event 2476,Concert,2023-04-19,E,91,Sunny,336,Wednesday
2477,Event 2477,Concert,2024-03-09,D,87,Sunny,184,Saturday
